,nm_produto,ds_classe2,vl_total
2788,Coalhada Lacfree 140g,Laticinios,60.42
2789,Coalhada Vigor 170g,Laticinios,315.81
2790,Cream Cheese  Danubio 300g Trad.,Laticinios,539.99
2791,Cream Cheese Danubio 110g Aerado Trad.,Laticinios,334.61
2792,Cream Cheese Danubio 110g Aerado Trad.Li,Laticinios,264.75
2793,Cream Cheese Danubio 300g Trad.Light,Laticinios,570.49
2794,Cream Cheese Danubio Light 150g,Laticinios,968.90
2795,Cream Cheese Danubio Trad.150g,Laticinios,879.64
2796,Cream Cheese Philadelphia Light 150g,Laticinios,87.51
2797,Cream Cheese Philadelphia Light 300g,Laticinios,347.35
2798,Cream Cheese Philadelphia Orig.Bisn.400g,Laticinios,171.54
2799,Cream Cheese Philadelphia Original 150g,Laticinios,112.98
2800,Cream Cheese Philadelphia Original 300g,Laticinios,204.45
2801,Cream Cheese Polenghi Culinario 400g,Laticinios,130.77
2802,Cream Cheese Polenghi Light 150g,Laticinios,50.34
2803,Cream Cheese Polenghi Light S/Lact.150g,Laticinios,10.64
2804,Cream Cheese Polenghi Soft 150g,Laticinios,73.59
2805,Cream Cheese Tirol Trad.150g,Laticinios,11.16
2806,Creme Cottage Danubio 200g,Laticinios,332.65
2807,Creme de Qjo Danubio 200g Frescal,Laticinios,509.21
2808,Creme de Qjo Tirolez M.Frescal 130g S/La,Laticinios,91.40
2809,Creme de Qjo Tirolez Minas Frescal 220g,Laticinios,222.72
2810,Creme de Ricota Danubio 200g,Laticinios,419.39
2811,Creme de Ricota Polenghi 150g,Laticinios,168.93
2812,Creme de Ricota Santa Clara 200g,Laticinios,305.06
2813,Creme de Ricota Tirol 150g,Laticinios,73.26
2814,Creme de Ricota Tirolez 250g,Laticinios,370.68
2815,Creme de Ricota Tirolez Light 250g,Laticinios,414.12
2816,Iog.Batavo C/Ftas 500g Coco,Laticinios,581.45
2817,Iog.Batavo C/Ftas 500g Mrgo,Laticinios,1129.47
2818,Iog.Batavo C/Ftas 500g Pess.,Laticinios,595.17
2819,Iog.Batavo Camadas 170g Ftas Verm.,Laticinios,207.20
2820,Iog.Batavo Nat.170g Ameixa,Laticinios,759.46
2821,Iog.Batavo Nat.170g Desnatado,Laticinios,764.87
2822,Iog.Batavo Nat.170g Integral,Laticinios,1606.35
2823,Iog.Batavo Nat.170g Lja/Cen/Mel,Laticinios,492.14
2824,Iog.Batavo Nat.170g Mel,Laticinios,876.54
2825,Iog.Batavo Ped.Ftas 100g Abacaxi,Laticinios,286.23
2826,Iog.Batavo Ped.Ftas 100g Coco,Laticinios,234.06
2827,Iog.Batavo Ped.Ftas 100g Mrgo,Laticinios,396.21
2828,Iog.Batavo Ped.Ftas 100g Pess.,Laticinios,215.73
2829,Iog.Batavo Ped.Ftas 170g Mrgo,Laticinios,159.12
2830,Iog.Batavo Ped.Ftas 170g Pess.,Laticinios,140.76
2831,Iog.Chamyto 170g Mrgo,Laticinios,291.22
2832,Iog.Chamyto 360g Mrgo,Laticinios,285.42
2833,Iog.Chamyto 850g Mrgo,Laticinios,463.25
2834,Iog.Chamyto Go 100g Mrgo,Laticinios,2272.11
2835,Iog.Chamyto Go 100g Vitamina de Ftas,Laticinios,1075.24
2836,Iog.Danone 1350g Morango,Laticinios,1547.59
2837,Iog.Danone 1350g Vitamina,Laticinios,911.59
2838,Iog.Danone 170g Desnatado,Laticinios,103.21
2839,Iog.Danone 170g Ftas Verm.,Laticinios,89.59
2840,Iog.Danone 170g Gfa Mrgo,Laticinios,158.73
2841,Iog.Danone 170g Gfa Vitamina de Ftas,Laticinios,154.14
2842,Iog.Danone 170g Natural,Laticinios,246.10
2843,Iog.Danone 170g Vitamina de Banana,Laticinios,82.48
2844,Iog.Danone 900g Coco,Laticinios,215.13
2845,Iog.Danone 900g Mrgo,Laticinios,287.42
2846,Iog.Danone Corpus 400g Pedacos Mrgo,Laticinios,111.75
2847,Iog.Danone Danio 125g Morango,Laticinios,84.47
2848,Iog.Danone Danio 125g Pessego,Laticinios,48.56
2849,Iog.Danone Danio 125g Trad.,Laticinios,127.68
2850,Iog.Danone Grego 100g Caramelo,Laticinios,137.31
2851,Iog.Danone Grego 100g Churros,Laticinios,389.34
2852,Iog.Danone Grego 100g Flor.Negra,Laticinios,467.30
2853,Iog.Danone Grego 100g Fondue/Mrgo/Choc.,Laticinios,519.75
2854,Iog.Danone Grego 100g Ftas Verm.,Laticinios,332.80
2855,Iog.Danone Grego 100g Tiramisu,Laticinios,484.16
2856,Iog.Danone Grego 100g Torta Maca,Laticinios,171.61
2857,Iog.Danone Grego 100g Trad.,Laticinios,185.89
2858,Iog.Danone Grego 400g Ftas Verm.,Laticinios,51.63
2859,Iog.Danone Grego 400g Original,Laticinios,306.38
2860,Iog.Danone Grego 600g Trad./Ftas Verm.,Laticinios,291.56
2861,Iog.Danone Grego Light 100g Torta Mrgo,Laticinios,159.20
2862,Iog.Danone Grego Light 800g Orig/Mrgo,Laticinios,618.55
2863,Iog.Danone Polpa 110g Mrgo,Laticinios,218.02
2864,Iog.Danone Polpa 540g Mix,Laticinios,242.98
2865,Iog.Danone Polpa 540g Mrgo,Laticinios,236.59
2866,Iog.Danoninho P/Beber 100g Ban/Maca,Laticinios,1021.65
2867,Iog.Danoninho P/Beber 100g Mrgo,Laticinios,1854.94
2868,Iog.Danoninho P/Beber 100g Uva,Laticinios,725.05
2869,Iog.Frimesa 0% 400g Ameixa,Laticinios,967.22
2870,Iog.Frimesa 0% 400g Mrgo,Laticinios,928.39
2871,Iog.Frimesa 1000g Ameixa Sache,Laticinios,780.47
2872,Iog.Frimesa 1000g Coco Sache,Laticinios,1128.29
2873,Iog.Frimesa 1000g Mrgo Sache,Laticinios,2015.59
2874,Iog.Frimesa 1000g Sal.Ftas Sache,Laticinios,857.93
2875,Iog.Frimesa 165g Integral,Laticinios,464.94
2876,Iog.Frimesa 165g Mel/Desnatado,Laticinios,118.26
2877,Iog.Frimesa 170g Coco,Laticinios,640.76
2878,Iog.Frimesa 170g Ftas Verm.,Laticinios,453.18
2879,Iog.Frimesa 170g Mrgo,Laticinios,579.34
2880,Iog.Frimesa 540g Mix Ftas,Laticinios,1371.19
2881,Iog.Frimesa 540g Mrgo,Laticinios,2587.01
2882,Iog.Frimesa 540g Mrgo/Coco,Laticinios,3052.44
2883,Iog.Frimesa 540g Sal.Frutas,Laticinios,1493.69
2884,Iog.Frimesa 850g Coco,Laticinios,635.08
2885,Iog.Frimesa 850g Ftas Verm.,Laticinios,503.77
2886,Iog.Frimesa 850g Mrgo,Laticinios,725.05
2887,Iog.Frimesa Bi-Camada 165g Ftas Verm.,Laticinios,217.83
2888,Iog.Frimesa Bi-Camada 165g Goiaba,Laticinios,59.13
2889,Iog.Frimesa Bi-Camada 165g Maca/Canela,Laticinios,65.70
2890,Iog.Frimesa Bi-Camada 165g Mrgo,Laticinios,189.36
2891,Iog.Frimesa Light 850g Ameixa,Laticinios,7.68
2892,Iog.Frimesa Ped.Ftas 165g Ftas Verm.,Laticinios,151.70
2893,Iog.Frimesa Ped.Ftas 165g Mrgo,Laticinios,2.05
2894,Iog.Frimesa Rest.Lactose 165g Coco,Laticinios,492.87
2895,Iog.Frimesa Rest.Lactose 165g Fts Verm.,Laticinios,261.51
2896,Iog.Frimesa Rest.Lactose 165g Mrgo,Laticinios,309.84
2897,Iog.Lacfree 140g Gojiberry,Laticinios,143.93
2898,Iog.Lacfree 140gr Mrgo,Laticinios,98.79
2899,Iog.Lacfree 140gr Natural,Laticinios,34.41
2900,Iog.Lacfree 500g Ban/Maca/Mamao,Laticinios,109.75
2901,Iog.Lacfree 500g Mrgo,Laticinios,135.47
2902,Iog.Lacfree 500g Natural,Laticinios,66.94
2903,Iog.Lacfree Ban/Maca/Mamao 140g,Laticinios,114.33
2904,Iog.Lacfree Grego 360g Ftas Boa Forma,Laticinios,91.30
2905,Iog.Lacfree Grego 360g Nat.Boa Forma,Laticinios,41.50
2906,Iog.Lacfree Whey 250g Banana,Laticinios,285.36
2907,Iog.Lacfree Whey 250g Baunilha,Laticinios,309.79
2908,Iog.Lacfree Whey 250g Cookies&Cream,Laticinios,104.70
2909,Iog.Lacfree Whey 250g Mrgo,Laticinios,576.16
2910,Iog.Nestle 1250g Mrgo,Laticinios,440.60
2911,Iog.Nestle 1250g Vitamina de Fts,Laticinios,437.10
2912,Iog.Nestle 170g Mrgo,Laticinios,390.35
2913,Iog.Nestle 170g Vitamina de Fts,Laticinios,476.64
2914,Iog.Nestle 900g Mrgo,Laticinios,550.95
2915,Iog.Nestle 900g Vitamina de Fts,Laticinios,419.10
2916,Iog.Nestle Bi-Camada 150g Mrgo,Laticinios,615.37
2917,Iog.Nestle Grego 400g Abacaxi,Laticinios,733.09
2918,Iog.Nestle Grego 400g Ftas Verm.,Laticinios,543.94
2919,Iog.Nestle Grego 600g  Trad.,Laticinios,873.26
2920,Iog.Nestle Grego 90g Cocada,Laticinios,356.93
2921,Iog.Nestle Grego 90g Goiabada,Laticinios,15.29
2922,Iog.Nestle Grego 90g Torta de Limao,Laticinios,676.98
2923,Iog.Nestle Grego 90g Torta de Mrgo,Laticinios,678.61
2924,Iog.Nestle Grego 90g Trad.,Laticinios,251.11
2925,Iog.Nestle Grego Light 360g Maracuja,Laticinios,620.18
2926,Iog.Nestle Grego Light 360g Mrgo,Laticinios,513.93
2927,Iog.Nestle Grego Light 540g 3 Sabores,Laticinios,956.02
2928,Iog.Nestle Grego Light 90g Torta Mcja,Laticinios,350.24
2929,Iog.Nestle Nat.160g Desnatado,Laticinios,674.28
2930,Iog.Nestle Nat.170g Integral,Laticinios,1071.00
2931,Iog.Nestle Nat.170g Lja/Cen.,Laticinios,617.94
2932,Iog.Nestle Nat.170g Mel,Laticinios,617.05
2933,Iog.Nestle Ninho 170g Maca/Banana,Laticinios,305.45
2934,Iog.Nestle Ninho 600g,Laticinios,6719.56
2935,Iog.Nestle Ninho 900g Maca/Banana,Laticinios,323.20
2936,Iog.Nestle Ninho Fruti 250g Mrgo,Laticinios,830.00
2937,Iog.Nestle Ninho Zr.Lactose 170g Mrgo,Laticinios,206.00
2938,Iog.Nestle Ninho Zr.Lactose 360g Mrgo,Laticinios,374.39
2939,Iog.Nestle Zr.Lactose 170g Mrgo,Laticinios,40.18
2940,Iog.Paulista Nat.170g Desnatado,Laticinios,190.19
2941,Iog.Paulista Nat.170g Integral,Laticinios,126.03
2942,Iog.Tirol 0% Lactose 830g Mrgo,Laticinios,833.75
2943,Iog.Tirol 170g 0% Lactose Mrgo,Laticinios,107.10
2944,Iog.Tirol 500g Kon Frutas Abacaxi,Laticinios,607.86
2945,Iog.Tirol 500g Kon Frutas Mrgo,Laticinios,1276.16
2946,Iog.Tirol 500g Kon Frutas Pessego,Laticinios,406.48
2947,Iog.Tirol 830g Mrgo,Laticinios,762.02
2948,Iog.Tirol 830ml Gfa Coco,Laticinios,353.20
2949,Iog.Tirol Diet 830g Coco,Laticinios,503.17
2950,Iog.Tirol Diet 830g Mrgo,Laticinios,735.98
2951,Iog.Tirol Polpa 540g,Laticinios,704.48
2952,Iog.Vigor 170g Mel Integral,Laticinios,169.58
2953,Iog.Vigor 180g Coco Gf,Laticinios,183.16
2954,Iog.Vigor 900g Batido Gfa,Laticinios,432.48
2955,Iog.Vigor Grego 100g Amora Zero,Laticinios,742.50
2956,Iog.Vigor Grego 100g Ban.Caramelada,Laticinios,576.18
2957,Iog.Vigor Grego 100g Bau.Zero,Laticinios,174.24
2958,Iog.Vigor Grego 100g Baun.,Laticinios,576.18
2959,Iog.Vigor Grego 100g Blueberry,Laticinios,932.58
2960,Iog.Vigor Grego 100g Cereja,Laticinios,506.88
2961,Iog.Vigor Grego 100g Flocos,Laticinios,1884.96
2962,Iog.Vigor Grego 100g Ftas Verm.,Laticinios,1403.82
2963,Iog.Vigor Grego 100g Maracuja,Laticinios,635.58
2964,Iog.Vigor Grego 100g Maracuja Zero,Laticinios,453.42
2965,Iog.Vigor Grego 100g Mrgo/Baun.,Laticinios,839.52
2966,Iog.Vigor Grego 100g Trad.,Laticinios,980.10
2967,Iog.Vigor Grego Ped.120g Coco,Laticinios,303.24
2968,Iog.Vigor Grego Ped.120g Cranberry,Laticinios,235.41
2969,Iog.Vigor Grego S/Lac.S/Gord.100g Mrgo,Laticinios,258.71
2970,Iog.Vigor Grego S/Lactose 100g Fts Verm.,Laticinios,402.13
2971,Iog.Vigor Grego S/Lactose 100g Trad.,Laticinios,149.33
2972,Iog.Vigor Grego S/Lactose 100g Zero Trad,Laticinios,101.51
2973,Iog.Vigor Grego Zero 100g Mrgo,Laticinios,681.12
2974,Iog.Vigor Grego Zero 100g Trad.,Laticinios,556.38
2975,Iog.Vigor Infantil 180g Frutas,Laticinios,181.81
2976,Iog.Vigor Infantil 180g Morango,Laticinios,244.88
2977,Iog.Vigor Mix 165g C/Sucrilhos,Laticinios,430.97
2978,Iog.Vigor Mix 165g Flootlops,Laticinios,289.93
2979,Iog.Vigor Mix 165g Mrgo Colorball,Laticinios,2113.90
2980,Iog.Vigor Nat.170g,Laticinios,443.62
2981,Iog.Vigor Nat.170g Ameixa,Laticinios,368.93
2982,Iog.Vigor Nat.170g Desnatado,Laticinios,163.71
2983,Iog.Vigor Nat.170g Lja/Cen/Mel,Laticinios,276.28
2984,Iog.Vigor Nat.S/Lactose 170g Ameixa,Laticinios,317.52
2985,Iog.Vigor Polpa 540g Ftas Verm.Coco,Laticinios,606.61
2986,Iog.Vigor Polpa 540g Mrgo,Laticinios,404.94
2987,Iog.Vigor S/Lactose 170g Nat.,Laticinios,85.05
2988,Iog.Vigor S/Lactose 170g Nat.Desnatado,Laticinios,126.63
2989,Iog.Vigor Ultra Cremoso 540g Fts Ver.Nat,Laticinios,1995.36
2990,Iog.Vigor Ultra Cremoso 540g Mrgo/Nat.,Laticinios,1988.87
2991,Leite Ferm.Activia 110g Ameixa,Laticinios,138.61
2992,Leite Ferm.Activia 110g Mrgo,Laticinios,167.20
2993,Leite Ferm.Activia 170g 0% Mrgo,Laticinios,161.01
2994,Leite Ferm.Activia 170g Zr.Lact.Ameixa,Laticinios,21.52
2995,Leite Ferm.Activia 170g Zr.Lact.Mrgo/Ban,Laticinios,32.44
2996,Leite Ferm.Activia 400g Original,Laticinios,138.11
2997,Leite Ferm.Activia 600g 0% Mrgo/Ameixa,Laticinios,739.53
2998,Leite Ferm.Activia 600g Mrgo/Ameixa,Laticinios,765.98
2999,Leite Ferm.Activia 800g Ameixa,Laticinios,938.52
3000,Leite Ferm.Activia 800g Mamao/Cereais,Laticinios,1840.19
3001,Leite Ferm.Activia 850g Zr.Lact.Ameixa,Laticinios,258.59
3002,Leite Ferm.Activia 850g Zr.Lact.Mrgo/Ban,Laticinios,308.57
3003,Leite Ferm.Activia Ameixa 1000g,Laticinios,687.54
3004,Leite Ferm.Activia Ameixa 1000g 0%,Laticinios,227.07
3005,Leite Ferm.Activia Ameixa 1250g,Laticinios,739.54
3006,Leite Ferm.Activia Ameixa 1250g 0%,Laticinios,210.13
3007,Leite Ferm.Activia Ameixa 170g,Laticinios,423.64
3008,Leite Ferm.Activia Aveia 1000g,Laticinios,813.51
3009,Leite Ferm.Activia Ban/Linh/Aveia 170g,Laticinios,299.64
3010,Leite Ferm.Activia Cm 170g Amo/Mrgo,Laticinios,443.16
3011,Leite Ferm.Activia Cm 170g Lig.Ame/Baun.,Laticinios,283.28
3012,Leite Ferm.Activia Cm 170g Lig.Per/Li/Co,Laticinios,382.13
3013,Leite Ferm.Activia Cm 170g Maca/Mam/Lja,Laticinios,494.31
3014,Leite Ferm.Activia Cm 170g Mrgo/Maca/Ban,Laticinios,518.85
3015,Leite Ferm.Activia Mrgo 1000g,Laticinios,667.35
3016,Leite Ferm.Activia Mrgo 1000g 0%,Laticinios,352.30
3017,Leite Ferm.Activia Mrgo 1250g,Laticinios,500.62
3018,Leite Ferm.Activia Mrgo 1250g 0%,Laticinios,413.62
3019,Leite Ferm.Activia Mrgo 170g,Laticinios,316.44
3020,Leite Ferm.Batavinho 480g Trad.,Laticinios,577.35
3021,Leite Ferm.Batavo Bob Esponja 480g Mrgo,Laticinios,3054.27
3022,Leite Ferm.Batavo Bob Esponja 480g Trad.,Laticinios,4658.93
3023,Leite Ferm.Batavo Bob Esponja 480g Uva,Laticinios,3340.30
3024,Leite Ferm.Chamyto 450g Trad.,Laticinios,10497.74
3025,Leite Ferm.Chamyto Big 720g Trad.,Laticinios,3937.07
3026,Leite Ferm.Danone Actimel 600g L6 P5,Laticinios,315.03
3027,Leite Ferm.Danone Corpus 540g Mrgo/Am.,Laticinios,195.78
3028,Leite Ferm.Danone Corpus 900g Mrgo,Laticinios,308.88
3029,Leite Ferm.Danone Corpus Break 170g Mrg,Laticinios,134.55
3030,Leite Ferm.Frimesa 170g Trad.,Laticinios,4371.07
3031,Leite Ferm.Frimesa 450g Trad.,Laticinios,1153.77
3032,Leite Ferm.Frimesa 850g Trad.,Laticinios,7100.02
3033,Leite Ferm.Nestle Molico Light 170g Mrgo,Laticinios,137.47
3034,Leite Ferm.Ninho 450g,Laticinios,335.41
3035,Leite Ferm.Paulista 450g Baun.,Laticinios,1329.59
3036,Leite Ferm.Tirol 450g Trad.,Laticinios,1405.89
3037,Leite Ferm.Tirol 450g Zr.Lact.Trad.,Laticinios,125.46
3038,Leite Ferm.Vigor 450g Trad.,Laticinios,17745.61
3039,Leite Ferm.Yakult ''40'' 480g,Laticinios,962.37
3040,"Leite Ferm.Yakult 40"" 480g Light",Laticinios,1115.88
3041,Leite Ferm.Yakult 480g Trad.,Laticinios,7816.37
3042,P-Suisse Batavinho 360g Mrgo,Laticinios,1524.54
3043,P-Suisse Batavinho Vitamina 360g,Laticinios,294.50
3044,P-Suisse Carolina 320g Mrgo,Laticinios,885.60
3045,P-Suisse Carolina 320g Mrgo/Ban/Maca,Laticinios,400.00
3046,P-Suisse Danoninho 320g Mrgo,Laticinios,3502.72
3047,P-Suisse Danoninho 320g Mrgo/Ban/Maca,Laticinios,2448.07
3048,P-Suisse Danoninho 320g Mrgo/Framb/Uva,Laticinios,2150.67
3049,P-Suisse Danoninho 480g Mrgo,Laticinios,1292.30
3050,P-Suisse Danoninho 480g Mrgo/Ban./Maca,Laticinios,898.94
3051,P-Suisse Danoninho P/Levar 70g Mrgo,Laticinios,2170.40
3052,P-Suisse Danoninho P/Levar 70g Mrgo/Ban.,Laticinios,1366.30
3053,P-Suisse Danoninho Pomar 160g Per/Lja,Laticinios,4.85
3054,P-Suisse Elege Bob Esponja 320g Mrgo,Laticinios,1852.55
3055,P-Suisse Frimesa 360g Friminho,Laticinios,3675.22
3056,P-Suisse Nestle Chambinho 320g Choc,Laticinios,332.51
3057,P-Suisse Nestle Chambinho 320g Mrgo,Laticinios,402.18
3058,P-Suisse Nestle Ninho 320g Leite/Mrgo,Laticinios,106.68
3059,P-Suisse Tirolzinho 360g Mrgo,Laticinios,288.91
3060,P-Suisse Vigorzinho 360g Choc.,Laticinios,2089.16
3061,Queijo B.Latte Bufala Aperitivo Kg,Laticinios,21.82
3062,Queijo B.Latte Bufala Bolinha Pct 160g,Laticinios,83.60
3063,Queijo B.Latte Bufala Frescal Kg,Laticinios,19.08
3064,Queijo B.Latte Bufala Mussarela Cry Kg,Laticinios,31.96
3065,Queijo Bom Destino Muss.Buf.160g Light,Laticinios,10.91
3066,Queijo Crioulo Coalho C/Alho Kg,Laticinios,159.38
3067,Queijo Crioulo Coalho Espeto Cry Kg,Laticinios,144.45
3068,Queijo Crioulo Coalho Temp.Espeto Cry Kg,Laticinios,262.40
3069,Queijo Crioulo Gorgonzola Cry Kg,Laticinios,200.82
3070,Queijo Crioulo Minas Frescal Cry Kg,Laticinios,1543.90
3071,Queijo Crioulo Minas Padrao Kg,Laticinios,548.23
3072,Queijo Crioulo Prato Cry Kg,Laticinios,697.64
3073,Queijo Danubio Crem.Trad.240g,Laticinios,92.97
3074,Queijo Danubio Minas Frescal Light 250g,Laticinios,148.50
3075,Queijo Danubio Minas Frescal Trad.250g,Laticinios,148.50
3076,Queijo Danubio Processado Light 68g,Laticinios,26.20
3077,Queijo Danubio Processado Trad.68g,Laticinios,5.24
3078,Queijo Faixa Azul Camembert 125g,Laticinios,169.20
3079,Queijo Faixa Azul Parm.Cilindro Cry Kg,Laticinios,121.24
3080,Queijo Faixa Azul Parm.Pedaco Cry Kg,Laticinios,34.43
3081,Queijo Faixa Azul Parm.Ral.Pct 50g,Laticinios,163.33
3082,Queijo Frimesa Cheddar Fat.200g,Laticinios,397.32
3083,Queijo Frimesa Coalho P/Churrasco Kg,Laticinios,276.92
3084,Queijo Frimesa Gorgonzola Frac.Kg,Laticinios,249.23
3085,Queijo Frimesa Minas Padrao Kg,Laticinios,396.74
3086,Queijo Frimesa Mussarela Cry Kg,Laticinios,437.20
3087,Queijo Frimesa Mussarela Fat.200g,Laticinios,324.00
3088,Queijo Frimesa Mussarela Light Cry Kg,Laticinios,468.05
3089,Queijo Frimesa Parm.Ral.50g,Laticinios,2055.61
3090,Queijo Frimesa Prato Cry Kg,Laticinios,1829.49
3091,Queijo Frimesa Prato Fat.200g,Laticinios,334.67
3092,Queijo Frimesa Reggio Parm.Fat.Cry Kg,Laticinios,22.77
3093,Queijo Frimesa Reggio Provolone Fat.Kg,Laticinios,26.14
3094,Queijo Gran Mestri Montanhes Cunha Kg,Laticinios,287.09
3095,Queijo Gran Mestri Parm.Frac.Kg,Laticinios,695.00
3096,Queijo Gran Mestri Parm.Ral.40g,Laticinios,6196.70
3097,Queijo Gran Mestri Tipo Grana Frac.Kg,Laticinios,93.16
3098,Queijo Gran Mestri Zr.Lactose 40g,Laticinios,561.24
3099,Queijo Kunzler Brasileirinho Trop.40g,Laticinios,3158.84
3100,Queijo Kunzler Parm.Ral.50g,Laticinios,432.98
3101,Queijo Kunzler Parm.Ral.Trop.50g C/Oreg.,Laticinios,62.73
3102,Queijo Kunzler Parm.Ral.Trop.50g Defum.,Laticinios,81.18
3103,Queijo Kunzler Parm.Ral.Trop.Light 50g,Laticinios,77.93
3104,Queijo Lacfee Zr.Lact.Minas Frescal Kg,Laticinios,168.29
3105,Queijo Lacfree Cottage 200g,Laticinios,294.47
3106,Queijo Lacfree Minas Padrao Cry Kg,Laticinios,471.02
3107,Queijo Lacfree Mussarela Fat.Bj Kg,Laticinios,247.81
3108,Queijo Lacfree Mussarela Kg,Laticinios,373.83
3109,Queijo Lacfree Prato Kg,Laticinios,240.41
3110,Queijo Minas Frescal Sanbios Kg,Laticinios,959.48
3111,Queijo Parmissimo Parm.Cunha Cry Kg,Laticinios,228.02
3112,Queijo Parmissimo Parm.Ral.Grosso 50g,Laticinios,1562.40
3113,Queijo Parmissimo Prov.Esp.Prat.Cry Kg,Laticinios,75.84
3114,Queijo Parmissimo Prov.Tranc.Cry Kg,Laticinios,130.24
3115,Queijo Parmissimo Ral.Grosso 100g,Laticinios,64.89
3116,Queijo Polenghi 144g Prato,Laticinios,21.57
3117,Queijo Polenghi 144g Prato Light,Laticinios,220.88
3118,Queijo Polenghi Cheddar 144g,Laticinios,84.42
3119,Queijo Polenghi Cheddar Light 144g,Laticinios,281.40
3120,Queijo Polenghi Frescatino 0% Gord.250g,Laticinios,15.05
3121,Queijo Polenghi Frescatino Light 130g,Laticinios,40.14
3122,Queijo Polenghi Frescatino Trad.130g,Laticinios,16.51
3123,Queijo Polenghi Gorgonzola Selec.140g,Laticinios,32.18
3124,Queijo Polenghi Minas Frescal 150g,Laticinios,70.51
3125,Queijo Polenghi Minas Frescal 400g,Laticinios,132.39
3126,Queijo Polenghi Minas Frescal Light 400g,Laticinios,123.20
3127,Queijo Polenghi Mussarela 144g,Laticinios,194.13
3128,Queijo Polenghi Mussarela Light 144g,Laticinios,50.33
3129,Queijo Polenghi Parm.Grana Selec.Frac.Kg,Laticinios,106.90
3130,Queijo Polenghi Parm.Selec.Fracao Kg,Laticinios,62.45
3131,Queijo Polenghi Parmentino Sel.Frac.Kg,Laticinios,93.88
3132,Queijo Polenghi Prato S/Lact.Sand.144g,Laticinios,61.88
3133,Queijo Polenghinho S/Lactose 68g,Laticinios,217.39
3134,Queijo Polenguinho Cheddar 68g,Laticinios,20.64
3135,Queijo Polenguinho Gorgonzola 68g,Laticinios,51.60
3136,Queijo Polenguinho Gruyere 68g,Laticinios,46.44
3137,Queijo Polenguinho Light 68g,Laticinios,398.72
3138,Queijo Polenguinho Requeijao 68g,Laticinios,17.82
3139,Queijo Polenguinho Trad.68g,Laticinios,255.16
3140,Queijo President Brie Kg,Laticinios,11.30
3141,Queijo President Cottage 220g,Laticinios,68.96
3142,Queijo President Emmental  200g,Laticinios,57.96
3143,Queijo President Minas Frescal Kg,Laticinios,122.32
3144,Queijo President Mussarela Fat.150g,Laticinios,811.07
3145,Queijo President Petit Brie 125g,Laticinios,18.57
3146,Queijo President Petit Camembert 125g,Laticinios,18.57
3147,Queijo President Prato Fat.150g,Laticinios,751.27
3148,Queijo President Processado 140g,Laticinios,41.46
3149,Queijo Qualitat Minas Gd Cry Kg,Laticinios,65.74
3150,Queijo Qualitat Minas Peq.Cry Kg,Laticinios,422.97
3151,Queijo Real Minas Light Cry Kg,Laticinios,1161.75
3152,Queijo Real Minas Padrao Cry Kg,Laticinios,136.58
3153,Queijo Real Prato Cry Kg,Laticinios,164.61
3154,Queijo Sadia Mussarela Fat.200gr,Laticinios,928.30
3155,Queijo Sadia Prato Fat.200gr,Laticinios,738.83
3156,Queijo Santa Clara Colonial Frac.Kg,Laticinios,78.14
3157,Queijo Santa Clara Gorgonzola Cunha Kg,Laticinios,280.92
3158,Queijo Santa Clara Gouda Cry Kg,Laticinios,196.11
3159,Queijo Santa Clara Minas 0% Lactose Kg,Laticinios,479.53
3160,Queijo Santa Clara Minas Fres.Light 200g,Laticinios,537.99
3161,Queijo Santa Clara Minas Frescal 200g,Laticinios,661.68
3162,Queijo Santa Clara Minas Frescal Cry Kg,Laticinios,3469.74
3163,Queijo Santa Clara Minas Frescal Lig.Kg,Laticinios,1629.36
3164,Queijo Santa Clara Minas Light Kg,Laticinios,549.89
3165,Queijo Santa Clara Minas Red.Sodio Kg,Laticinios,926.68
3166,Queijo Santa Clara Mussarela Fat.150g,Laticinios,59.29
3167,Queijo Santa Clara Parm.Ral.50g,Laticinios,4393.04
3168,Queijo Santa Clara Prato Coboco Cry Kg,Laticinios,157.94
3169,Queijo Santa Clara Prato Lanche Cry Kg,Laticinios,720.82
3170,Queijo Santa Clara Prato Light Fat.150g,Laticinios,192.60
3171,Queijo Santa Clara Provolone Pedaco Kg,Laticinios,307.96
3172,Queijo Santa Clara Samsoe Frac.Kg,Laticinios,33.17
3173,Queijo Santa Musar.0%Lact.Fat.150g,Laticinios,416.05
3174,Queijo Serrabella Brie Triangulo Kg,Laticinios,121.36
3175,Queijo Serrabella Emmental Frac.Kg,Laticinios,53.43
3176,Queijo Serrabella Gorgonzola Frac.Kg,Laticinios,292.02
3177,Queijo Serrabella Gouda Frac.Kg,Laticinios,15.66
3178,Queijo Societe Roquefort 100g,Laticinios,17.56
3179,Queijo Teixeira Parm.Ral.100g,Laticinios,1214.85
3180,Queijo Teixeira Parm.Ral.50g,Laticinios,2846.07
3181,Queijo Tirol Coalho Frac.Kg,Laticinios,727.10
3182,Queijo Tirol Colonial Frac.Kg,Laticinios,144.28
3183,Queijo Tirol Gouda Frac.Kg,Laticinios,132.32
3184,Queijo Tirol Minas Padrao Cry Kg,Laticinios,974.88
3185,Queijo Tirol Muss.Zero Lactose Fat.150g,Laticinios,1142.56
3186,Queijo Tirol Mussarela Cry Kg,Laticinios,1059.87
3187,Queijo Tirol Mussarela Fat.150gr,Laticinios,221.76
