,nm_produto,ds_classe2,vl_total
940,Suco D.Valle Mais Lja Caseira 300ml Pet,Bebidas Frias,36.90
941,Suco D.Valle Mais Maca 100% 300ml Pet,Bebidas Frias,18.95
942,Suco D.Valle Mais Manga 1l Tp,Bebidas Frias,188.25
943,Suco D.Valle Mais Manga 290ml La,Bebidas Frias,21.60
944,Suco D.Valle Mais Mrcja 1l Tp,Bebidas Frias,107.50
945,Suco D.Valle Mais Mrcja 290ml La,Bebidas Frias,66.84
946,Suco D.Valle Mais Pess. 290ml La,Bebidas Frias,18.90
947,Suco D.Valle Mais Pess. Reg. 1l Tp,Bebidas Frias,33.90
948,Suco D.Valle Mais Pess.1l Tp,Bebidas Frias,216.20
949,Suco D.Valle Mais Uva  290ml La,Bebidas Frias,99.90
950,Suco D.Valle Mais Uva 100% 300ml Pet,Bebidas Frias,30.88
951,Suco D.Valle Mais Uva 1l Tp,Bebidas Frias,132.85
952,Suco D.Valle Mais Uva Reg. 1l Tp,Bebidas Frias,56.02
953,Suco Dafruta Mrgo Barbie 200ml,Bebidas Frias,116.50
954,Suco Dafruta Mrgo Hot Wheels 200ml,Bebidas Frias,88.27
955,Suco Dafruta Uva Barbie 200ml,Bebidas Frias,159.95
956,Suco Dafruta Uva Hot Wheels 200ml,Bebidas Frias,183.91
957,Suco de Uva Alianca Premier Tto Int.3l,Bebidas Frias,709.49
958,Suco do Bem Abac.C/Hortela 1l Tp,Bebidas Frias,71.92
959,Suco do Bem Limonada 1l Tp,Bebidas Frias,7.99
960,Suco do Bem Lja Integral 1l Tp,Bebidas Frias,10.98
961,Suco do Bem Maca 1l Tp,Bebidas Frias,17.98
962,Suco do Bem Todo Dia Caju 1l Tp,Bebidas Frias,72.37
963,Suco do Bem Todo Dia Lja 1l Tp,Bebidas Frias,99.82
964,Suco do Bem Todo Dia Pess.1l Tp,Bebidas Frias,134.26
965,Suco do Bem Todo Dia Uva 1l Tp,Bebidas Frias,119.29
966,Suco do Bem Uva Integral 1l Tp,Bebidas Frias,42.86
967,Suco Dom Eliseo Uva Tinto Int.1l Gf,Bebidas Frias,38.37
968,Suco Dom Eliseo Uva Tinto Int.300ml Gf,Bebidas Frias,33.54
969,Suco Esp.L.Pastina Tomate 1l Vd,Bebidas Frias,20.11
970,Suco Esp.L.Pastina Tomate 200ml Vd,Bebidas Frias,5.88
971,Suco Esp.La Cuna Tomate 1l,Bebidas Frias,16.46
972,Suco Maguary Abac.1l Tp,Bebidas Frias,507.75
973,Suco Maguary Abac.500ml Pet,Bebidas Frias,107.10
974,Suco Maguary Caju 1l Tp,Bebidas Frias,167.58
975,Suco Maguary Caju 500ml Pet,Bebidas Frias,101.40
976,Suco Maguary Goiaba 1l Tp,Bebidas Frias,143.23
977,Suco Maguary Light Lja 1l Tp,Bebidas Frias,33.45
978,Suco Maguary Light Mrcja 1l Tp,Bebidas Frias,30.45
979,Suco Maguary Light Tang.1l Tp,Bebidas Frias,8.58
980,Suco Maguary Light Uva 1l Tp,Bebidas Frias,106.33
981,Suco Maguary Lim.1l Tp,Bebidas Frias,110.48
982,Suco Maguary Lja 1l Tp,Bebidas Frias,519.33
983,Suco Maguary Lja 500ml Pet,Bebidas Frias,42.84
984,Suco Maguary Mrcja 1l Tp,Bebidas Frias,114.41
985,Suco Maguary Mrcja 500ml Pet,Bebidas Frias,1184.46
986,Suco Maguary Mrgo 1l Tp,Bebidas Frias,240.62
987,Suco Maguary Pess.1l Tp,Bebidas Frias,252.88
988,Suco Maguary Stevia Tangerina 1l,Bebidas Frias,19.96
989,Suco Maguary Stevia Uva 1l,Bebidas Frias,29.70
990,Suco Maguary Tang.1l Tp,Bebidas Frias,171.99
991,Suco Maguary Uva 1l Tp,Bebidas Frias,444.94
992,Suco Maguary Uva 500ml Pet,Bebidas Frias,142.80
993,Suco Mais Lja 1l Tp,Bebidas Frias,175.11
994,Suco Mais Pess.1l Tp,Bebidas Frias,93.93
995,Suco Mais Uva 1l Tp,Bebidas Frias,121.23
996,Suco Nutrinectar Abac.1l Tp,Bebidas Frias,317.51
997,Suco Nutrinectar Lja 1l Tp,Bebidas Frias,324.54
998,Suco Nutrinectar Mrcja 1l Tp,Bebidas Frias,142.00
999,Suco Nutrinectar Pess.1l Tp,Bebidas Frias,252.44
1000,Suco Nutrinectar Uva 1l Tp,Bebidas Frias,445.75
1001,Suco Purity Ftas Citricas 200ml Tp,Bebidas Frias,22.59
1002,Suco Purity Lja/Tang.1l Tp,Bebidas Frias,245.09
1003,Suco Purity Lja/Tanger.200mltp,Bebidas Frias,64.63
1004,Suco Purity Mix Ftas Citricas 1l Tp,Bebidas Frias,122.11
1005,Suco Purity Mrcja 1l Tp,Bebidas Frias,211.64
1006,Suco Purity Pess/Maca 1l Tp,Bebidas Frias,272.91
1007,Suco Purity Uva/Maca 1l Tp,Bebidas Frias,251.29
1008,Suco Purity Uva/Maca 200ml Tp,Bebidas Frias,100.95
1009,Suco Quinta do Morgado Uva 1.5l Gf,Bebidas Frias,89.45
1010,Suco Quinta do Morgado Uva 1l,Bebidas Frias,44.96
1011,Suco Salton Uva Integ.500ml Gf,Bebidas Frias,262.91
1012,Suco Simmm Vegs Green 900ml Pet,Bebidas Frias,107.64
1013,Suco Sufresh Abac.1l Tp,Bebidas Frias,181.87
1014,Suco Sufresh Light Uva 1l Tp,Bebidas Frias,41.70
1015,Suco Sufresh Lja 200ml Tp,Bebidas Frias,17.20
1016,Suco Sufresh Maca 1l Tp,Bebidas Frias,173.25
1017,Suco Sufresh Pera 1l Tp,Bebidas Frias,117.73
1018,Suco Sufresh So Fruta Maca 200ml Tp,Bebidas Frias,19.60
1019,Suco Sufresh Uva 1l Tp,Bebidas Frias,320.90
1020,Suco Tampico 250ml,Bebidas Frias,27.36
1021,Suco Tampico Ftas Citricas 2l,Bebidas Frias,687.62
1022,Suco Tampico Ftas Citricas 450ml,Bebidas Frias,52.02
1023,Suplem.Energ.Vivamil 60ml,Bebidas Frias,27.76
1024,Suplem.Energ.Vivamil C/1 Comp.,Bebidas Frias,24.29
1025,Vasilhame Skol/Brahma 300ml Gf,Bebidas Frias,137.00
1026,Xarope Asteca Groselha 880ml,Bebidas Frias,80.00
1027,Aguard.88 Old Cesar 965ml,Bebidas Quentes,61.44
1028,Aguard.Pirassununga 51 350ml La,Bebidas Quentes,18.88
1029,Aguard.Pirassununga 51 965ml,Bebidas Quentes,955.17
1030,Aguard.Pirassununga 51 Ouro 965ml,Bebidas Quentes,23.22
1031,Aguard.Velho Barreiro 910ml,Bebidas Quentes,440.36
1032,Aguard.Velho Barreiro Gold 910ml,Bebidas Quentes,62.28
1033,Aguard.Velho Barreiro Limao 910ml,Bebidas Quentes,12.44
1034,Aguard.Ypioca Brazilizar Cg Ouro 960ml,Bebidas Quentes,184.56
1035,Aguard.Ypioca Brazilizar Cg Prata 965ml,Bebidas Quentes,99.84
1036,Aguard.Ypioca Brazilizar Emp.Ouro 965ml,Bebidas Quentes,31.88
1037,Aguard.Ypioca Fogo Santo 965ml,Bebidas Quentes,330.66
1038,Aguard.Ypioca Lemon 1l,Bebidas Quentes,22.55
1039,Aguardente Jamel 965ml Pet,Bebidas Quentes,261.80
1040,Aperit.Cynar 900ml,Bebidas Quentes,114.54
1041,Asti Ita.Fontana Fredda 750ml,Bebidas Quentes,123.80
1042,Bitter Campari 900ml,Bebidas Quentes,159.60
1043,Bitter Underberg 920ml,Bebidas Quentes,63.62
1044,Cachaca S.Francisco 970ml,Bebidas Quentes,146.76
1045,Catuaba Selvagem  C/Acai 1l,Bebidas Quentes,224.30
1046,Catuaba Selvagem 1l,Bebidas Quentes,80.40
1047,Catuaba Virtude 900ml,Bebidas Quentes,43.60
1048,Catupinga 900ml,Bebidas Quentes,166.24
1049,Conhaque Domecq 1l,Bebidas Quentes,154.48
1050,Conhaque Dreher 900ml,Bebidas Quentes,206.31
1051,Conhaque Presidente 970ml,Bebidas Quentes,302.21
1052,Conhaque S.Joao da Barra 900ml,Bebidas Quentes,20.46
1053,Coquetel Baianinha Amend.900ml Pet,Bebidas Quentes,111.40
1054,Coquetel Baianinha Coco 900ml Pet,Bebidas Quentes,66.84
1055,Coquetel Baianinha Mrcja 900ml Pet,Bebidas Quentes,55.70
1056,Espum.Arg.Mumm Cuvee Demi Sec 750ml,Bebidas Quentes,50.90
1057,Espum.Aurora Bco.Demi Sec 750ml,Bebidas Quentes,28.98
1058,Espum.Aurora Moscatel 750ml,Bebidas Quentes,289.80
1059,Espum.Chandon Brut 750ml,Bebidas Quentes,83.90
1060,Espum.Chuva de Pta Bca 660ml,Bebidas Quentes,38.70
1061,Espum.Chuva de Pta Bca S/Alcool 660ml,Bebidas Quentes,23.80
1062,Espum.Chuva de Pta Rse 660ml,Bebidas Quentes,51.60
1063,Espum.Dushy Fest S/Alc.660ml,Bebidas Quentes,41.70
1064,Espum.Esp.Don Luciano Brut 750ml,Bebidas Quentes,277.90
1065,Espum.Esp.Don Luciano Moscato 750ml,Bebidas Quentes,74.70
1066,Espum.Fra.La Roche 750ml,Bebidas Quentes,34.90
1067,Espum.Garibaldi Brut 650ml,Bebidas Quentes,59.70
1068,Espum.Garibaldi M.Doce 650ml,Bebidas Quentes,59.70
1069,Espum.Garibaldi Moscatel 750ml,Bebidas Quentes,203.40
1070,Espum.Lunar Moscatel 750ml,Bebidas Quentes,88.70
1071,Espum.Lunar Ouro Moscatel 750ml,Bebidas Quentes,39.90
1072,Espum.Oremus Moscatel 750ml,Bebidas Quentes,29.90
1073,Espum.Quinta do Morgado Moscatel 187ml,Bebidas Quentes,10.90
1074,Espum.Quinta do Morgado Moscatel 660ml,Bebidas Quentes,218.90
1075,Espum.Salton D.Sec 750ml,Bebidas Quentes,31.90
1076,Espum.Salton M.Doce 660ml,Bebidas Quentes,45.80
1077,Espum.Salton Moscatel 750ml,Bebidas Quentes,31.90
1078,Espum.Salton Series Moscatel 750ml,Bebidas Quentes,74.70
1079,Espum.Santa Colina Brut 750ml,Bebidas Quentes,17.90
1080,Espum.Santa Colina Demi-Sec 750ml,Bebidas Quentes,197.00
1081,Espum.Santa Colina Moscatel 750ml,Bebidas Quentes,423.80
1082,Filtrado Del Solle Bco 660ml,Bebidas Quentes,866.08
1083,Filtrado Del Solle Rosado 660ml,Bebidas Quentes,13.90
1084,Filtrado Gotas de Cristal Bca 660ml,Bebidas Quentes,9.52
1085,Filtrado Gotas de Cristal Rse 660ml,Bebidas Quentes,9.52
1086,Filtrado Gotas de Cristal S/ Alc.660ml,Bebidas Quentes,41.55
1087,Filtrado Prestige Bco 660ml,Bebidas Quentes,107.10
1088,Filtrado Prestige Rse 660ml,Bebidas Quentes,23.80
1089,Gin Rock.S 1l,Bebidas Quentes,68.10
1090,Gin Seagers 980ml,Bebidas Quentes,44.81
1091,Ice 51 Balada 275ml Ln,Bebidas Quentes,24.29
1092,Ice 51 Kiwi 275ml Ln,Bebidas Quentes,72.87
1093,Ice 51 Limao 275ml Ln,Bebidas Quentes,79.81
1094,Ice 51 Mrcja 275ml Ln,Bebidas Quentes,41.64
1095,Jurubeba Asteca 900ml,Bebidas Quentes,9.90
1096,Jurupinga Dinalle 975ml,Bebidas Quentes,798.76
1097,Keep Cooler Classic Citrus 275ml,Bebidas Quentes,44.56
1098,Keep Cooler Classic Mrgo 275ml,Bebidas Quentes,61.27
1099,Keep Cooler Classic Uva 275ml,Bebidas Quentes,22.28
1100,Kit Vinho Campo Largo 1l+Miracolo 250ml,Bebidas Quentes,37.80
1101,Licor Afric.Cme Amarula 750ml,Bebidas Quentes,99.00
1102,Licor Golf Cacau 900ml,Bebidas Quentes,154.44
1103,Licor Original Cream Acai 1l,Bebidas Quentes,123.67
1104,Licor Original Cream Blue 1l,Bebidas Quentes,237.78
1105,Licor Original Cream Churros 1l,Bebidas Quentes,88.50
1106,Licor Original Cream Coffe 1l,Bebidas Quentes,70.97
1107,Licor Original Cream Marula 1l,Bebidas Quentes,413.78
1108,Licor Original Cream Yellow 1l,Bebidas Quentes,33.80
1109,Licor Stock Amaretto D.Orso 700ml,Bebidas Quentes,75.62
1110,Licor Stock Curacao Blue 720ml      2330,Bebidas Quentes,43.51
1111,Licor Stock Gold Marula 720ml,Bebidas Quentes,64.68
1112,Licor Stock Gold Pina Colada 720ml,Bebidas Quentes,64.68
1113,Maleta Esp.Oremus Moscatel C/2 Tacas,Bebidas Quentes,38.90
1114,Maleta Espum.Lunar Moscatel C/2 Tacas,Bebidas Quentes,51.90
1115,Maleta Vinho Miracolo Bordo Sve C/1taca,Bebidas Quentes,79.80
1116,Maleta Vinho Quinta do Morgado C.1 Taca,Bebidas Quentes,22.90
1117,Run Bacardi Big Apple 980ml,Bebidas Quentes,199.32
1118,Run Bacardi Cta Blanca 980ml,Bebidas Quentes,112.80
1119,Run Bacardi Cta Ouro 980ml,Bebidas Quentes,75.20
1120,Run Bacardi Limon 980ml,Bebidas Quentes,35.70
1121,Run Malibu 700ml,Bebidas Quentes,38.13
1122,Run Montilla Cta Branca 1l,Bebidas Quentes,152.93
1123,Run Montilla Cta Ouro 1l,Bebidas Quentes,283.85
1124,Sake Jun Daiti 670ml,Bebidas Quentes,148.70
1125,Sake Sakai 750ml,Bebidas Quentes,125.30
1126,Sidra Cereser 660ml,Bebidas Quentes,35.70
1127,Sidra Cereser Mrgo 660ml,Bebidas Quentes,13.90
1128,Sidra Cereser Uva 660ml,Bebidas Quentes,41.70
1129,Smirnoff Ice 269ml La,Bebidas Quentes,23.10
1130,Smirnoff Ice 275ml Ln,Bebidas Quentes,1368.73
1131,Smirnoff Ice 275ml Pack C/6,Bebidas Quentes,231.99
1132,Steinhaeger Doble W 900ml,Bebidas Quentes,729.84
1133,Steinhaeger Kosten 980ml,Bebidas Quentes,57.96
1134,Tequila El Jimador Reposado 750ml,Bebidas Quentes,89.90
1135,Tequila J.Cuervo Especial 750ml,Bebidas Quentes,88.90
1136,Vermuth Cinzano Tto 900ml,Bebidas Quentes,88.72
1137,Vermuth Cortezano Bco 900ml,Bebidas Quentes,33.04
1138,Vermuth Cortezano Tto 900ml,Bebidas Quentes,16.52
1139,Vermuth Martini Bianco 750ml,Bebidas Quentes,148.20
1140,Vermuth Martini Rossato 750ml,Bebidas Quentes,74.10
1141,Vinho Acquasantiera Selecao Tto 750ml,Bebidas Quentes,18.90
1142,Vinho Almaden Tannat 750ml,Bebidas Quentes,26.90
1143,Vinho Almaden Ugni Blanc 750ml,Bebidas Quentes,26.90
1144,Vinho Arg.Anubis Malbec 750ml,Bebidas Quentes,317.40
1145,Vinho Arg.Benjamim Nieto Malbec 375ml,Bebidas Quentes,107.40
1146,Vinho Arg.Concha Y Toro Malbec 750ml,Bebidas Quentes,80.70
1147,Vinho Arg.Roca Malbec/Merlot 750ml,Bebidas Quentes,31.90
1148,Vinho Arg.Stocco di Vianni Cbt Svgn 750m,Bebidas Quentes,45.90
1149,Vinho Arg.Toro Lacrado Cbt Svgn 750ml,Bebidas Quentes,238.80
1150,Vinho Arg.Toro Lacrado Malbec 750ml,Bebidas Quentes,19.90
1151,Vinho Arg.Toro Lacrado Torrontes 750ml,Bebidas Quentes,19.90
1152,Vinho Arg.Trapiche Pinot Noir 750ml,Bebidas Quentes,39.90
1153,Vinho Arg.Triven.Tribu Malbec 750ml,Bebidas Quentes,98.70
1154,Vinho Arg.Uma Coleccion Bonarda 750ml,Bebidas Quentes,39.90
1155,Vinho Arg.Uma Coleccion Cbt Svgn 750ml,Bebidas Quentes,39.90
1156,Vinho Arg.Uma Coleccion Malbec 750ml,Bebidas Quentes,39.90
1157,Vinho Arg.Uma Coleccion Svgn Blanc 750ml,Bebidas Quentes,39.90
1158,Vinho Aurora Var.Merlot 750ml,Bebidas Quentes,31.90
1159,Vinho Campo Largo Bco Sco 750ml,Bebidas Quentes,158.70
1160,Vinho Campo Largo Bco Sve 750ml,Bebidas Quentes,107.80
1161,Vinho Campo Largo Rse Sve 750ml,Bebidas Quentes,109.89
1162,Vinho Campo Largo Superior Tto Sve 1l,Bebidas Quentes,283.50
1163,Vinho Campo Largo Tto Sco 750ml,Bebidas Quentes,107.10
1164,Vinho Campo Largo Tto Sve 750ml,Bebidas Quentes,1586.88
1165,Vinho Chalise Bco Sco 750ml,Bebidas Quentes,11.90
1166,Vinho Chalise Bco Sve 750ml,Bebidas Quentes,23.80
1167,Vinho Chalise Tto Sco 750ml,Bebidas Quentes,47.60
1168,Vinho Chalise Tto Sve 750ml,Bebidas Quentes,47.60
1169,Vinho Chi.Agua Santa Carmenere 750ml,Bebidas Quentes,68.70
1170,Vinho Chi.Agua Santa Cbt Svgn 750ml,Bebidas Quentes,136.40
1171,Vinho Chi.Agua Santa G.Rsva Chard.750ml,Bebidas Quentes,79.90
1172,Vinho Chi.Agua Santa Merlot 750ml,Bebidas Quentes,22.90
1173,Vinho Chi.Agua Santa Svgn Blanc 750ml,Bebidas Quentes,45.80
1174,Vinho Chi.Bodega Vieja Cbt Sve 750ml,Bebidas Quentes,27.90
1175,Vinho Chi.Bodega Vieja Svgn Blanc 750ml,Bebidas Quentes,30.90
1176,Vinho Chi.Cabeza Piedra Rsdo Carm.750ml,Bebidas Quentes,99.50
1177,Vinho Chi.Cabeza Piedra Rsdo Cbt Svgn750,Bebidas Quentes,378.10
1178,Vinho Chi.Cabeza Piedra Rsdo Merlot 750m,Bebidas Quentes,79.60
1179,Vinho Chi.Cabeza Piedra Rsdo Svg Bla 750,Bebidas Quentes,99.50
1180,Vinho Chi.Carmenair Carm.750ml,Bebidas Quentes,59.90
1181,Vinho Chi.Cas.Diablo Collect Bco 750ml,Bebidas Quentes,57.90
1182,Vinho Chi.Cas.Diablo Collect Red 750ml,Bebidas Quentes,57.90
1183,Vinho Chi.Chilano Carmenere 750ml,Bebidas Quentes,146.30
1184,Vinho Chi.Chilano Cbt Svgn 750ml,Bebidas Quentes,20.90
1185,Vinho Chi.Chilano Svgn Blanc 750ml,Bebidas Quentes,20.90
1186,Vinho Chi.Concha Y Toro Carmenere 750ml,Bebidas Quentes,297.90
1187,Vinho Chi.Concha Y Toro Cbt Svgn 750ml,Bebidas Quentes,269.00
1188,Vinho Chi.Concha Y Toro Merlot 750ml,Bebidas Quentes,134.50
1189,Vinho Chi.Concha Y Toro Svgn Blanc 750ml,Bebidas Quentes,53.80
1190,Vinho Chi.Concha Y Toro Zinfandel 750ml,Bebidas Quentes,53.80
1191,Vinho Chi.Emiliana Adobe Merlot 750ml,Bebidas Quentes,48.90
1192,Vinho Chi.Emiliana Adobe P.Noir 750ml,Bebidas Quentes,48.90
1193,Vinho Chi.Errazuris Rsdo Carmenere 750ml,Bebidas Quentes,32.90
1194,Vinho Chi.Gato Negro Merlot 750ml,Bebidas Quentes,41.90
1195,Vinho Chi.Indomita Var.Cbt 750ml,Bebidas Quentes,38.90
1196,Vinho Chi.Indomita Var.Merlot 750ml,Bebidas Quentes,38.90
1197,Vinho Chi.S.Carolina Cbt Svgn 375ml,Bebidas Quentes,17.90
1198,Vinho Chi.S.Carolina Rsdo Cbt Svgn 750ml,Bebidas Quentes,199.20
1199,Vinho Chi.S.Carolina Rsdo Cbt/Rose 750ml,Bebidas Quentes,24.90
1200,Vinho Chi.S.Carolina Rsdo Shiraz 750ml,Bebidas Quentes,24.90
1201,Vinho Chi.S.Carolina Rsdo.Carmenere 750m,Bebidas Quentes,24.90
1202,Vinho Chi.Santa Isle Cbt Svgn 750ml,Bebidas Quentes,43.80
1203,Vinho Chi.Santa Isle Merlot 750ml,Bebidas Quentes,109.50
1204,Vinho Chi.Santa Isle Rsva Cbt Svgn 750ml,Bebidas Quentes,39.90
1205,Vinho Chi.Tradizioni Carm.750ml,Bebidas Quentes,68.70
1206,Vinho Chi.Tradizioni Cbt Svgn 750ml,Bebidas Quentes,68.70
1207,Vinho Chi.Tradizioni Rsva Merlot 750ml,Bebidas Quentes,39.90
1208,Vinho Chi.Travessia Cbt Carmenere 750ml,Bebidas Quentes,53.80
1209,Vinho Chi.Travessia Cbt Svgn 750ml,Bebidas Quentes,26.90
1210,Vinho Chi.Ventisquero Tant.Cbt Svgn 750m,Bebidas Quentes,28.90
1211,Vinho Collina Del Sole Tto Sco 750ml,Bebidas Quentes,141.60
1212,Vinho Collina Del Sole Tto Sve 750ml,Bebidas Quentes,184.08
1213,Vinho da Casa Tto Sco 750ml,Bebidas Quentes,17.90
1214,Vinho di Bartolo Bco Sve 750ml,Bebidas Quentes,23.80
1215,Vinho di Bartolo Tto Sco 750ml,Bebidas Quentes,95.20
1216,Vinho di Bartolo Tto Sve 750ml,Bebidas Quentes,59.50
1217,Vinho do Avo Bco Sco 750ml,Bebidas Quentes,27.80
1218,Vinho do Avo Bco Sve 750ml,Bebidas Quentes,54.98
1219,Vinho do Avo Tto Sco 750ml,Bebidas Quentes,13.20
1220,Vinho do Avo Tto Sve 750ml,Bebidas Quentes,248.60
1221,Vinho Dom Bosco Bco Sco 750ml,Bebidas Quentes,32.70
1222,Vinho Dom Bosco Selecao Bco Sve 750ml,Bebidas Quentes,25.80
1223,Vinho Dom Bosco Tto Sve 750ml,Bebidas Quentes,43.60
1224,Vinho Esp.Antano G.Seleccion 2014 750ml,Bebidas Quentes,119.70
1225,Vinho Esp.Antano Tempranillo 750ml,Bebidas Quentes,39.90
1226,Vinho Esp.Montelago Tto 750ml,Bebidas Quentes,264.60
1227,Vinho Esp.Opera Prima Cbt Svgn 750ml,Bebidas Quentes,129.50
1228,Vinho Esp.Opera Prima Shyrah 750ml,Bebidas Quentes,77.70
1229,Vinho Esp.Opera Prima Tempranillo 750ml,Bebidas Quentes,25.90
1230,Vinho Esp.Vinya Del Mar Bco Sco 750ml,Bebidas Quentes,167.20
1231,Vinho Esp.Vinya Del Mar Tto Sco 750ml,Bebidas Quentes,125.40
1232,Vinho Fra.B.D.Arignac Rouge 750ml  3357,Bebidas Quentes,42.90
1233,Vinho Granja Uniao Cbt Svg 750ml,Bebidas Quentes,43.80
1234,Vinho Ita.Amerigo Lambrusco Bianco 750ml,Bebidas Quentes,65.70
1235,Vinho Ita.Bacio D.Luna Bco Friz.750ml,Bebidas Quentes,45.80
1236,Vinho Ita.Cella Lambr.Bco 750ml 4763,Bebidas Quentes,40.90
1237,Vinho Ita.Corte Viola Pinot Grigio 750ml,Bebidas Quentes,27.90
1238,Vinho Ita.Il Principe Bianco 750ml,Bebidas Quentes,21.90
1239,Vinho Ita.Lambr.V.Fabrizia Tto 750m,Bebidas Quentes,28.90
1240,Vinho Ita.Primitivo N.Amaro Tto 750ml,Bebidas Quentes,27.90
1241,Vinho La Dorni S/Alcool Tto Sco 720ml,Bebidas Quentes,80.70
1242,Vinho La Dorni S/Alcool Tto Sve 720ml,Bebidas Quentes,21.90
1243,"Vinho Maison de Ville Cbt/Merlot 1,5l",Bebidas Quentes,104.70
1244,Vinho Marcus James Merlot 750ml,Bebidas Quentes,26.90
1245,Vinho Marcus James Pinot Noir 750ml,Bebidas Quentes,26.90
1246,Vinho Miolo Rsva Tempranillo 750ml,Bebidas Quentes,47.90
1247,Vinho Miracolo 100% Bordo Sco 750ml,Bebidas Quentes,37.80
1248,Vinho Miracolo 100% Bordo Sve 750ml,Bebidas Quentes,132.30
1249,Vinho Miracolo Tto Sve 1l,Bebidas Quentes,245.70
1250,Vinho Miracolo Tto Sve 250ml,Bebidas Quentes,22.77
1251,Vinho Parana Tto Sve 750ml,Bebidas Quentes,79.20
1252,Vinho Port.Muros de Vinha Rose 750ml,Bebidas Quentes,35.90
1253,Vinho Port.Olaria Tto Sve 750ml,Bebidas Quentes,57.80
1254,Vinho Port.Quinta Bons Ventos Tto 750ml,Bebidas Quentes,40.90
1255,Vinho Precioso Tto Demi Sec 750ml,Bebidas Quentes,98.10
1256,Vinho Precioso Tto Sve 750ml,Bebidas Quentes,152.60
1257,Vinho Quinta do Monte Bco Sve 750ml,Bebidas Quentes,41.80
1258,Vinho Quinta do Morgado Bco Sve 750ml,Bebidas Quentes,25.80
1259,Vinho Quinta do Morgado Bordo D.Sec.750m,Bebidas Quentes,31.80
1260,Vinho Quinta do Morgado Bordo Sve 750ml,Bebidas Quentes,127.20
1261,Vinho Quinta do Morgado Cbt Sve 750ml,Bebidas Quentes,68.70
1262,Vinho Quinta do Morgado Tto Sco 750ml,Bebidas Quentes,38.70
1263,Vinho Quinta do Morgado Tto Sve 750ml,Bebidas Quentes,283.80
1264,Vinho S.Colina Cbt Svgn 750ml,Bebidas Quentes,20.90
1265,Vinho S.Colina Cbt Svgn Demi-Sec 750ml,Bebidas Quentes,20.90
1266,Vinho S.Colina Estilo Cbt Svgn 750ml,Bebidas Quentes,24.90
1267,Vinho S.Colina Tannat 750ml,Bebidas Quentes,62.70
1268,Vinho Saint Germain Assemblage Bco 750ml,Bebidas Quentes,18.90
1269,Vinho Saint Germain Assemblage Tto 750ml,Bebidas Quentes,113.40
1270,Vinho Saint Germain Blanc 750ml,Bebidas Quentes,37.80
1271,Vinho Saint Germain Cbt Sve 750ml,Bebidas Quentes,75.60
1272,Vinho Saint Germain Fris. Bco Sve 750ml,Bebidas Quentes,75.60
1273,Vinho Saint Germain Fris. Rse Sve 750ml,Bebidas Quentes,56.70
1274,Vinho Saint Germain Merlot D.Sec 750ml,Bebidas Quentes,75.60
1275,Vinho Salton Class.Cbt Svgn 750ml,Bebidas Quentes,124.50
1276,Vinho Salton Class.Tannat 750ml,Bebidas Quentes,24.90
1277,Vinho Salton Class.Trivarietal Sve 750ml,Bebidas Quentes,80.70
1278,Vinho Salton Flowers Bco D.Sec 750ml,Bebidas Quentes,21.90
1279,Vinho Sangue de Boi Tto Sco 750ml,Bebidas Quentes,25.80
1280,Vinho Sangue de Boi Tto Sve 750ml,Bebidas Quentes,51.60
1281,Vinho Sao Victor Tto Sco 1l,Bebidas Quentes,13.90
1282,Vinho Sao Victor Tto Sve 1l,Bebidas Quentes,139.00
1283,Vinho Urug.Montes Toscanini Tannat 750ml,Bebidas Quentes,71.80
1284,Vinho Urug.S.Del Paso Cbt Svgn 750ml,Bebidas Quentes,98.50
1285,Vinho Urug.S.Del Paso Merlot 750ml,Bebidas Quentes,20.90
1286,Vinho Urug.S.Del Paso Tan.Mlt.Sve 750ml,Bebidas Quentes,20.90
1287,Vinho Urug.S.Del Paso Tannat 750ml,Bebidas Quentes,35.80
1288,Vinho Urug.S.Paso Rsva Tannat 750ml,Bebidas Quentes,35.90
1289,Vodka Bamboa Trad.970ml,Bebidas Quentes,409.29
1290,Vodka Doble W 970ml,Bebidas Quentes,192.92
1291,Vodka Natasha 1l,Bebidas Quentes,797.09
1292,Vodka Natasha Limao 1l,Bebidas Quentes,200.13
1293,Vodka Orloff 1l,Bebidas Quentes,346.88
1294,Vodka Pl Premium 700ml,Bebidas Quentes,57.24
1295,Vodka Polonesa Wyborowa 1l,Bebidas Quentes,62.15
1296,Vodka Polonesa Wyborowa 1l C/Copo,Bebidas Quentes,62.27
1297,Vodka Rajska 980ml,Bebidas Quentes,57.66
1298,"Vodka Smirnoff 1,750ml Pet",Bebidas Quentes,93.80
1299,Vodka Smirnoff 600ml,Bebidas Quentes,283.68
1300,Vodka Smirnoff 998ml,Bebidas Quentes,1392.09
1301,Vodka Smirnoff X1 Brasilian Berry 1l,Bebidas Quentes,34.91
1302,Vodka Smirnoff X1 Strawberry & Lime 1l,Bebidas Quentes,72.04
1303,Vodka Smirnoff X1 Triple Citrus 1l,Bebidas Quentes,33.80
1304,Vodka Sueca Absolut 1l,Bebidas Quentes,569.40
1305,Vodka Vorus Trad.1l,Bebidas Quentes,280.58
1306,Whisky Ballantines 12 Anos 750ml,Bebidas Quentes,109.90
1307,Whisky Ballantines Finest 1l,Bebidas Quentes,86.83
