,nm_produto,ds_classe2,vl_total
2366,Sob.Yakult Sofyl 110g Mrgo,Laticinios,10.62
2367,Sob.Yakult Sofyl 110g Uva Vde,Laticinios,21.24
2368,Suco Life 1l Lja Integ.,Laticinios,31.41
2369,Suco Life 2l Lja Integ.,Laticinios,72.72
2370,Suco Life 300ml Lja Integ.,Laticinios,2.99
2371,Suco Natural One 900ml Limonada/Adoc.,Laticinios,9.59
2372,Suco Natural One 900ml Lja Integ.,Laticinios,29.61
2373,Suco Natural One 900ml Maca Integ.,Laticinios,21.95
2374,Suco Natural One Detox 900ml Limao,Laticinios,22.50
2375,Suco Natural One Lja Integ.1/5l,Laticinios,52.01
2376,Suco Natural One Uva/Maca 900ml,Laticinios,11.70
2377,Suco Prats Laranja 330ml,Laticinios,81.69
2378,Suco Prats Laranja 4l,Laticinios,98.94
2379,Suco Prats Laranja 900ml,Laticinios,278.04
2380,Suco Super Suco 390ml Lja Integ.,Laticinios,21.79
2381,Suco Super Suco 3l Lja Integ.,Laticinios,58.35
2382,Suco Super Suco 5l Lja Integ.,Laticinios,65.38
2383,Suco Super Suco 900ml Lja Integ.,Laticinios,139.80
2384,Suco Yakult Maca 200ml Tp,Laticinios,34.19
2385,Suplemento Hiline Yakult Vit.100ml,Laticinios,24.40
2386,Suplemento Taffman-E Vit.110ml,Laticinios,34.49
2387,Temper Cheese Santa Clara E.Finas 150g,Laticinios,5.98
2388,Temper Cheese Santa Clara Natural 150g,Laticinios,12.19
2389,Temper Cheese Santa Clara Provolone 150g,Laticinios,4.60
2390,Temper Cheese Santa Clara Sal Pepin 150g,Laticinios,7.24
2391,Beb. Lactea Toddynho 3x200ml Choc.,Leite,138.64
2392,Beb.3 Coracoes Cappuccino Choc.190ml,Leite,30.08
2393,Beb.3 Coracoes Cappuccino Classic 190ml,Leite,20.68
2394,Beb.Ades Soja Calcio 200ml Choc.,Leite,3.86
2395,Beb.Ades Soja Calcio Banana 1l,Leite,16.26
2396,Beb.Ades Soja Calcio Frape de Coco 1l,Leite,10.84
2397,Beb.Ades Soja Calcio Mrgo Shake 1l,Leite,54.20
2398,Beb.Ades Soja Calcio Orig.Trad.1l,Leite,69.58
2399,Beb.Ades Soja Calcio Orig.Zero 1l,Leite,10.48
2400,Beb.Batavo Soja Orig.1l Trad.,Leite,9.66
2401,Beb.Lactea Castrolanda Uht 3x200ml Choc.,Leite,18.20
2402,Beb.Lactea Choco Milk 1l,Leite,92.73
2403,Beb.Lactea Choco Milk 200ml,Leite,230.15
2404,Beb.Lactea Choco Milk 3x200ml,Leite,83.91
2405,Beb.Lactea Chococlara Uht 200ml,Leite,6.85
2406,Beb.Lactea Col.Holandesa 3x200ml Mrgo,Leite,20.56
2407,Beb.Lactea Danone Danette 200ml,Leite,18.07
2408,Beb.Lactea Danone Kids 200ml Choc.,Leite,10.48
2409,Beb.Lactea Fast Alpino Uht 280ml,Leite,11.58
2410,Beb.Lactea Fast Nescau Shake 270ml,Leite,15.56
2411,Beb.Lactea Fast Neston Uht 280ml,Leite,27.16
2412,Beb.Lactea Frimesa Uht 1l Choc.,Leite,27.35
2413,Beb.Lactea Friminho Uht 3x200ml Choc.,Leite,320.87
2414,Beb.Lactea Lacfree Shake Whey 250ml Choc,Leite,12.40
2415,Beb.Lactea Leco 3x200ml Choc.,Leite,5.82
2416,Beb.Lactea Lider Uht 1l Aveia,Leite,138.96
2417,Beb.Lactea Lider Uht 1l Choc.,Leite,144.38
2418,Beb.Lactea Nescafe Smoovlatte 270ml Choc,Leite,15.56
2419,Beb.Lactea Nescau Uht 3x200ml,Leite,95.88
2420,Beb.Lactea Nescau Uht 3x200ml Rest.Lact,Leite,6.24
2421,Beb.Lactea Nesquik Uht 3x200ml Mrgo,Leite,40.11
2422,Beb.Lactea Piracanjuba 200ml Ftas Verm.,Leite,6.72
2423,Beb.Lactea Piracanjuba 200ml Mamao/Maca,Leite,8.96
2424,Beb.Lactea Piracanjuba 200ml Res.Lactose,Leite,5.88
2425,Beb.Lactea Piracanjuba Uht 200ml Banana,Leite,3.16
2426,Beb.Lactea Piracanjuba Uht 200ml Camomil,Leite,4.74
2427,Beb.Lactea Piracanjuba Uht 200ml Mam/Mac,Leite,1.96
2428,Beb.Lactea Piracanjuba Uht 200ml Moca,Leite,6.32
2429,Beb.Lactea Showkinho Uht 1l Choc.,Leite,14.24
2430,Beb.Lactea Showkinho Uht 200ml Choc.,Leite,69.56
2431,Beb.Lactea Tirol Fibrallis Aveia 1l,Leite,38.27
2432,Beb.Lactea Tirol Fibrallis Aveia 200ml,Leite,16.65
2433,Beb.Lactea Tirol Fibrallis Vitamina 1l,Leite,10.96
2434,Beb.Lactea Tirol Uht 1l Choc.,Leite,49.90
2435,Beb.Lactea Tirol Uht 1l Choc.Zr Lactose,Leite,16.77
2436,Beb.Lactea Tirolzinho Uht 200ml Choc.,Leite,139.14
2437,Beb.Lactea Toddynho 270ml Choc.,Leite,7.48
2438,Beb.Lactea Toddynho 270ml Light,Leite,3.45
2439,Beb.Lactea Toddynho 270ml Shake,Leite,3.48
2440,Beb.Lider Soja Orig.1l Trad.,Leite,71.25
2441,Beb.Pirakids 200ml Vitamina,Leite,7.04
2442,Beb.Purity Soja Frape de Mrgo 1l Tp,Leite,4.01
2443,Beb.Purity Soja Mamao E Banana 1l Tp,Leite,60.63
2444,Beb.Purity Soja Orig.1l Light,Leite,25.02
2445,Beb.Purity Soja Orig.1l Trad.,Leite,24.14
2446,Creme de Leite Verde Campo 500g,Leite,73.62
2447,Leite Arom.Pirakids School 200ml Choc.,Leite,1.17
2448,Leite Arom.Pirakids School200ml Baunilha,Leite,1.17
2449,Leite Batavo Uht 1l Desnatado,Leite,80.70
2450,Leite Batavo Uht 1l Integral,Leite,61.51
2451,Leite Batavo Uht 1l Semidesnatado,Leite,12.68
2452,Leite Batavo Uht 1l Sensy Rest.Lactose,Leite,45.72
2453,Leite Caprilat Uht 1l Trad.,Leite,18.88
2454,Leite Castrolanda Naturalle Uht 1l Desn.,Leite,88.06
2455,Leite Castrolanda Naturalle Uht 1l Integ,Leite,202.02
2456,Leite Castrolanda Naturalle Uht 1l Semid,Leite,90.65
2457,Leite Castrolanda Uht 3x200ml Semi-Desn.,Leite,5.78
2458,Leite Colonia Holandesa Uht 1l Desnatado,Leite,4.56
2459,Leite Colonia Holandesa Uht 1l Integral,Leite,6.71
2460,Leite Colonia Holandesa Uht 1l Rest.Lact,Leite,57.41
2461,Leite Colonia Holandesa Uht 1l Semidesn.,Leite,2.28
2462,Leite Frimesa Uht 1l Desnatado,Leite,41.77
2463,Leite Frimesa Uht 1l Integral,Leite,276.94
2464,Leite Frimesa Uht 1l Rest.Lactose,Leite,516.60
2465,Leite Frimesa Uht 1l Semidesnatado,Leite,159.33
2466,Leite Lacfree Uht 1l Rest.Lactose Desn.,Leite,3.56
2467,Leite Lacfree Uht 1l Rest.Lactose Int.,Leite,27.93
2468,Leite Lactobom Past.1l Semidesnatado,Leite,40.65
2469,Leite Lactobom Past.1l Tipo C,Leite,218.99
2470,Leite Lactobom Past.2l,Leite,56.80
2471,Leite Lider Uht 1l Desnatado,Leite,397.86
2472,Leite Lider Uht 1l Integral,Leite,11906.71
2473,Leite Lider Uht 1l Rest.Lactose,Leite,257.24
2474,Leite Lider Uht 1l Semidesnatado,Leite,868.41
2475,Leite Lider Uht Gf 1l Desnatado,Leite,32.37
2476,Leite Lider Uht Gf 1l Integral,Leite,89.31
2477,Leite Lider Uht Gf 1l Semidesnatado,Leite,46.92
2478,Leite Molico Uht 1l Desnatado,Leite,42.57
2479,Leite Molico Uht 1l Rest.Lactose,Leite,13.17
2480,Leite Molico Uht 1l Rest.Lactose Protein,Leite,6.26
2481,Leite Ninho Levinho 1l Semidesnatado,Leite,4.18
2482,Leite Ninho Levinho Uht 1l Rest.Lactose,Leite,22.95
2483,Leite Ninho Uht 1l,Leite,37.42
2484,Leite Ninho Uht 1l Rest.Lactose,Leite,17.56
2485,Leite Parmalat Max Uht 1l Integral,Leite,40.54
2486,Leite Piracanjuba 500ml Rest.Lactose,Leite,2.19
2487,Leite Piracanjuba Crescer 1l Rest.Lactos,Leite,3.68
2488,Leite Piracanjuba Uht 1l Desnatado,Leite,34.94
2489,Leite Piracanjuba Uht 1l Integral,Leite,224.55
2490,Leite Piracanjuba Uht 1l Rest.Lactose,Leite,369.62
2491,Leite Piracanjuba Uht 1l Semidesnatado,Leite,85.02
2492,Leite Qualitat Past.1l Semidesnatado,Leite,7.47
2493,Leite Qualitat Past.1l Tipo B,Leite,4.98
2494,Leite Santa Clara Uht 1l Desnatado,Leite,520.55
2495,Leite Santa Clara Uht 1l Int.C/Tampa,Leite,3448.92
2496,Leite Santa Clara Uht 1l Integral,Leite,5607.27
2497,Leite Santa Clara Uht 1l Rest.Lactose,Leite,59.60
2498,Leite Santa Clara Uht 1l Semidesnatado,Leite,609.76
2499,Leite Sao Miguel Past.1l Tipo C,Leite,112.21
2500,Leite Tirol Past.1l Tipo C,Leite,425.94
2501,Leite Tirol Premiare Uht 1l Rest.Lactose,Leite,454.37
2502,Leite Tirol Uht 1l Desnatado,Leite,1571.49
2503,Leite Tirol Uht 1l Integ.Tampa Rosca,Leite,15671.01
2504,Leite Tirol Uht 1l Integral,Leite,11357.68
2505,Leite Tirol Uht 1l Semidesnatado,Leite,2119.00
2506,Leite Topmilk Past.1l Tipo C,Leite,22.56
2507,Leite Vidativa Past.1l Tipo B,Leite,16.17
2508,Leite Volpato Past.Homogenizado Int.1l,Leite,2.37
2509,Nata Frimesa 300g,Leite,14.86
2510,Nata Santa Clara 200g Rest.Lactose,Leite,10.32
2511,Nata Santa Clara 350g,Leite,410.01
2512,Nata Santa Clara Light 200g,Leite,23.15
2513,Nata Tirol 300g,Leite,434.27
2514,Nata Tirol Past.400g,Leite,196.84
2515,Abs.Odores P/Geladeira Secar 30g,Limpeza,6.76
2516,Agua Sanit.Da Ilha 1l,Limpeza,530.64
2517,Agua Sanit.Da Ilha 2l,Limpeza,521.09
2518,Agua Sanit.Da Ilha 5l,Limpeza,310.08
2519,Agua Sanit.Girando Sol 2l,Limpeza,116.94
2520,Agua Sanit.Girando Sol 5l,Limpeza,59.36
2521,Agua Sanit.Mr.Musculo C.Gel 500ml Promo,Limpeza,8.41
2522,Agua Sanit.Proteg 1l,Limpeza,41.60
2523,Agua Sanit.Proteg 2l,Limpeza,86.31
2524,Agua Sanit.Q.Boa 1l,Limpeza,377.03
2525,Agua Sanit.Q.Boa 2l,Limpeza,704.67
2526,Agua Sanit.Q.Boa 5l,Limpeza,302.24
2527,Agua Sanit.Vim Cloro Gel Floral 750ml,Limpeza,8.98
2528,Agua Sanit.Vim Cloro Gel Orig.750ml,Limpeza,38.96
2529,Agua Sanit.Vim Cloro Orig.L750ml P600ml,Limpeza,10.49
2530,Agua Sanit.Ype 1l,Limpeza,36.79
2531,Agua Sanit.Ype 2l,Limpeza,51.60
2532,Agua Sanit.Ype L2l P1.8l,Limpeza,264.01
2533,Agua Sanitaria Ype 5l,Limpeza,71.94
2534,Alcool Coperalcool 46 Inpm Euc.1l,Limpeza,57.42
2535,Alcool Coperalcool 46 Inpm Trad.1l,Limpeza,12.18
2536,Alcool Coperalcool 46 Inpm Trad.500ml,Limpeza,22.08
2537,Alcool Coperalcool Bacfree Lav.750ml,Limpeza,14.46
2538,Alcool da Ilha 46.2 Inpm Limao 1l,Limpeza,78.24
2539,Alcool da Ilha 46.2 Inpm Trad.1l,Limpeza,273.78
2540,Alcool da Ilha 46.2 Inpm Trad.500ml,Limpeza,131.81
2541,Alcool da Ilha Gel 70 Inpm Limao 480g,Limpeza,37.52
2542,Alcool da Ilha Gel 70 Inpm Trad.480g,Limpeza,115.92
2543,"Alcool Mega 46,2 Inpm Trad.1l",Limpeza,81.60
2544,"Alcool Mega 46,2 Inpm Trad.500ml",Limpeza,29.59
2545,Alcool Mega Gel 70 Inpm Trad.500g,Limpeza,52.64
2546,Alcool Proteg 46.2 Inpm Trad.1l,Limpeza,105.60
2547,Alcool Proteg Gel 65 Inpm Trad.500g,Limpeza,5.10
2548,Alv.Barra Vanish Super 75g,Limpeza,78.03
2549,Alv.Barra Vanish Super White 75g,Limpeza,36.72
2550,Alv.Brilhante Utile 2l,Limpeza,29.80
2551,Alv.Brilhante Utile Floral 2l,Limpeza,44.70
2552,Alv.Girando Sol S/Cloro Poder O2 2l,Limpeza,13.49
2553,Alv.Q.Boa Lav.1l,Limpeza,84.71
2554,Alv.Q.Boa Plus C/Deterg.1lt,Limpeza,16.53
2555,Alv.Sempre Viva Collors 2l,Limpeza,36.30
2556,Alv.Vanish Liq.Pink 900ml Sache,Limpeza,40.98
2557,Alv.Vanish Poder 02 400g Sache,Limpeza,79.08
2558,Alv.Vanish Poder 02 Pink 120g Sache,Limpeza,13.90
2559,Alv.Vanish Poder 02 White 400g Sache,Limpeza,135.17
2560,Alv.Vanish Poder O2 450g,Limpeza,15.90
2561,Alv.Vanish Poder O2 S/Cloro L550g P450g,Limpeza,63.60
2562,Alv.Vanish S/Cloro 500ml,Limpeza,32.76
2563,Alv.Vanish S/Cloro 500ml Sache,Limpeza,22.19
2564,Alv.Vanish S/Cloro 500ml Sache 20% Desc.,Limpeza,40.49
2565,Alv.Vanish S/Cloro White 450g,Limpeza,15.90
2566,Alv.Vanish S/Cloro White 500ml,Limpeza,24.57
2567,Alv.Vanish S/Cloro White 500ml Sache,Limpeza,52.15
2568,Alv.Vanish White 500ml Sache 20% Desc.,Limpeza,9.80
2569,Alv.Ype Flores da Primavera 1l,Limpeza,7.28
2570,Alv.Ype Flores da Primavera 2l,Limpeza,49.92
2571,Amac.Baby Soft Toque Alegria 2l,Limpeza,63.48
2572,Amac.Baby Soft Toque Carinho 2l,Limpeza,497.26
2573,Amac.Baby Soft Toque Carinho 5l,Limpeza,285.20
2574,Amac.Baby Soft Toque Cuidado 2l,Limpeza,89.93
2575,Amac.Baby Soft Toque Frescor 2l,Limpeza,58.19
2576,Amac.Baby Soft Toque Maciez 2l,Limpeza,42.32
2577,Amac.Baby Soft Toque Sve 2l,Limpeza,89.93
2578,Amac.Baby Soft Toque Ternura 2l,Limpeza,47.61
2579,Amac.Comfort 2l,Limpeza,84.90
2580,"Amac.Comfort Classico L2l P1,7l",Limpeza,100.73
2581,Amac.Comfort Conc.Charme 500ml,Limpeza,10.95
2582,Amac.Comfort Conc.Energy Dourado 1l,Limpeza,47.97
2583,Amac.Comfort Conc.Glamour 1l,Limpeza,63.96
2584,Amac.Comfort Conc.Glamour 500ml,Limpeza,19.85
2585,Amac.Comfort Conc.Glamour 900ml Sache,Limpeza,241.99
2586,Amac.Comfort Conc.Orig.1l,Limpeza,194.87
2587,Amac.Comfort Conc.Orig.500ml,Limpeza,20.38
2588,Amac.Comfort Conc.Orig.900ml Sache,Limpeza,495.80
2589,Amac.Comfort Conc.Orig.L1l P900ml,Limpeza,106.10
2590,Amac.Comfort Conc.P.Cuidado 1l,Limpeza,104.93
2591,Amac.Comfort Conc.P.Cuidado 900ml Sache,Limpeza,289.50
2592,Amac.Comfort Conc.P.Cuidado L1l P900ml,Limpeza,463.00
2593,Amac.Comfort Conc.Puro Cuidado 500ml,Limpeza,68.13
2594,Amac.Comfort Conc.Puro Relax 1l,Limpeza,59.96
2595,Amac.Comfort Puro Cuidado 2l,Limpeza,50.94
2596,Amac.Conc.Ype Azul Aconchego 500ml,Limpeza,109.27
2597,Amac.Conc.Ype Azul Aconchego 500ml Sache,Limpeza,53.19
2598,Amac.Conc.Ype Inspiracao 500ml,Limpeza,26.48
2599,Amac.Conc.Ype Liberdade 500ml,Limpeza,79.17
2600,Amac.Downy Conc.Adorable 1l,Limpeza,98.82
2601,Amac.Downy Conc.Adorable 500ml,Limpeza,102.26
2602,Amac.Downy Conc.Authentic Beauty 1l,Limpeza,95.20
2603,"Amac.Downy Conc.Brisa de Verao 1,5l",Limpeza,563.42
2604,Amac.Downy Conc.Brisa de Verao 1l,Limpeza,160.90
2605,Amac.Downy Conc.Brisa de Verao 500ml,Limpeza,162.06
2606,Amac.Downy Conc.Elegance 1l,Limpeza,62.74
2607,Amac.Downy Conc.Elegance 500ml,Limpeza,133.50
2608,Amac.Downy Conc.Frescor de Primav.500ml,Limpeza,71.92
2609,Amac.Downy Conc.Lirios de Campo 500ml,Limpeza,107.88
2610,"Amac.Downy Conc.Lirios do Campo 1,5l",Limpeza,330.10
2611,Amac.Downy Conc.Lirios do Campo 1l,Limpeza,80.45
2612,Amac.Downy Conc.Passion 1l,Limpeza,18.04
2613,Amac.Downy Conc.Passion 500ml,Limpeza,45.59
2614,Amac.Downy Conc.Passion L1.5l P1l,Limpeza,846.82
2615,Amac.Fofo Azul 2l,Limpeza,12.98
2616,Amac.Fofo Conc.Trad.500ml,Limpeza,79.17
2617,Amac.Fofo Conc.Trad.900ml Sache,Limpeza,135.86
2618,Amac.Fofo Conc.Trad.L500ml P450ml,Limpeza,358.86
2619,Amac.Girando Sol 5l Azul,Limpeza,35.70
2620,Amac.Girando Sol Amar.2l,Limpeza,45.52
2621,Amac.Girando Sol Azul 2l,Limpeza,40.00
2622,Amac.Girando Sol Azul L2l P1.8l,Limpeza,203.36
2623,Amac.Girando Sol Conc.Blue Care 500ml,Limpeza,69.08
2624,Amac.Girando Sol Conc.Paixao Secreta 500,Limpeza,45.92
2625,Amac.Girando Sol Conc.Puro Carinho 500ml,Limpeza,69.48
2626,Amac.Girando Sol Talco 2l,Limpeza,62.93
2627,Amac.M.Bijou Baby Nana Nenem 1l,Limpeza,21.33
2628,Amac.M.Bijou Magia L2l P1.8l,Limpeza,15.87
2629,Amac.M.Bijou Passa Facil Pureza 2l,Limpeza,76.30
2630,Amac.M.Bijou Pureza 5l,Limpeza,246.59
2631,Amac.M.Bijou Pureza L2l P1.8l,Limpeza,89.93
2632,Amac.Proteg Carinho 2l,Limpeza,12.26
2633,Amac.Proteg Dia A Dia 2l,Limpeza,124.80
2634,Amac.Proteg Equilibrio 2l,Limpeza,53.10
2635,Amac.Soft Plus Azul 5l,Limpeza,1102.89
2636,Amac.Soft Plus Bebe 500ml,Limpeza,80.08
2637,Amac.Soft Plus Floral 2l,Limpeza,78.24
2638,Amac.Soft Plus Lav.2l,Limpeza,107.68
2639,Amac.Xodo 2l,Limpeza,115.17
2640,Amac.Ype Aconchego L2l Pague 1.8l,Limpeza,176.97
2641,Amac.Ype Azul Aconchego 2l,Limpeza,119.51
2642,Amac.Ype Azul Aconchego 5l,Limpeza,236.26
2643,Amac.Ype Bco Amor 2l,Limpeza,55.20
2644,Amac.Ype Intenso 2l,Limpeza,104.41
2645,Amac.Ype Rosa Ternura 2l,Limpeza,28.12
2646,Anil Colman Liq.200ml,Limpeza,30.00
2647,Anti Mofo Inspira Carvao Ativado 230g,Limpeza,29.84
2648,Anti Mofo Inspira Floral 100g,Limpeza,13.53
2649,Anti Mofo Inspira Lav.230g,Limpeza,52.22
2650,Anti Mofo Inspira Mem.Infancia 100g,Limpeza,9.02
2651,Anti Mofo Inspira Sonhos Infancia 230g,Limpeza,7.46
2652,Antimofo Desoflor Canf.160g,Limpeza,13.58
2653,Antimofo Desoflor Citron.160g,Limpeza,13.58
2654,Antimofo Desoflor Euc.80g,Limpeza,4.49
2655,Antimofo Desoflor Flor.160g,Limpeza,13.58
2656,Antimofo Desoflor Floral 80g,Limpeza,13.47
2657,Antimofo Lysoform Floral 300ml,Limpeza,25.24
2658,Brilha Alum.Alpes Maca 500ml,Limpeza,5.60
2659,Brilha Alum.Alpes Neutro 500ml,Limpeza,16.56
2660,Brilha Alum.Inox Magic B.Clear 500ml,Limpeza,25.52
2661,Brilha Alum.Inox Magic B.Lja 500g,Limpeza,6.38
2662,Brilha Alum.Inox Magic B.Neutro 500ml,Limpeza,15.95
2663,Brilha Moveis Destac 500ml,Limpeza,9.23
2664,Brilha Moveis Destac Lav.20%Desc.500ml,Limpeza,29.52
2665,Cera Bravo Liq.Classic Amar.750ml,Limpeza,10.93
2666,Cera Bravo Liq.Classic Inc.750ml,Limpeza,21.86
2667,Cera Bravo Liq.Flash Inc.750ml,Limpeza,14.05
2668,Cera Canario Pasta C/Silicone Amar.375g,Limpeza,63.96
2669,Cera Canario Pasta C/Silicone Inc.375g,Limpeza,31.98
2670,Cera Canario Pasta C/Silicone Verm.375g,Limpeza,42.64
2671,Cera Facille Carnau.Demolicao Inc.200g,Limpeza,36.98
2672,Cera Girando Sol Liq.Perf.Amar.750ml,Limpeza,15.87
2673,Cera Girando Sol Liq.Perf.Inc.750ml,Limpeza,31.74
2674,Cera Girando Sol Liq.Perf.Verm.750ml,Limpeza,15.87
2675,Cera Poliflor Brilho Das Perolas Inc.700,Limpeza,24.16
2676,Cera Poliflor Max.Brilho Inc.750ml,Limpeza,12.08
2677,Cera Poliflor Max.Brilho Inc.Refil 500ml,Limpeza,50.75
2678,Cera Poliflor Max.Brilho Verm.750ml,Limpeza,24.16
2679,Cera Poliflor Prat.Liq.Inc.750ml,Limpeza,19.98
2680,Cj.1 Limpador Veja L.Pesada+40% Veja T.L,Limpeza,39.77
2681,"Cj.2 Inset.Raid 45 Noit.Ref.32,9ml C/50%",Limpeza,236.75
2682,Cj.2 Inset.Raid B.Agua Aero C/50% No 2i,Limpeza,20.27
2683,Cj.2 Inset.Sbp 45 Noites Ref.35ml C/50%,Limpeza,236.64
2684,Cj.2 Inset.Sbp Eletric Apar.50%Desc.2 Un,Limpeza,246.51
2685,Cj.2 Limpador Veja Deseng.Ref.50% Desc.,Limpeza,90.22
2686,Cj.2 Limpador Veja M.Uso 50% Desc.Deseng,Limpeza,77.34
2687,Cj.2 Limpador Veja T.Limo Ref.50% Desc.,Limpeza,62.09
2688,Cj.2 Purif.Bom Ar Fresh.Lav.Ref.250ml,Limpeza,104.70
2689,Cj.2 Repelente Repelex Aero C/50% Desc.2,Limpeza,32.40
2690,Cj.2 Vanish P.02 C/50% Desc.Na 2 Unid.,Limpeza,32.90
2691,Cj.3 Limpador Veja M.Uso Orig.50% Desc.,Limpeza,119.61
2692,Cj.3 Pedra Sanit.Desoflor Gts Aparel.,Limpeza,14.84
2693,Cj.3 Repelente Repelex Family Spray L3p2,Limpeza,78.19
2694,Cj.6 Deterg.Ype Clear 500 Ml C/10% Desc.,Limpeza,216.21
2695,Cj.Antimofo Desoflor L4p3,Limpeza,142.67
2696,Cj.Inset.Sbp Aero+Sbp Repel.Gts Sbp Elet,Limpeza,29.90
2697,Cj.Limpador Cif Deseng.Gat.+1 Sache Gts,Limpeza,119.00
2698,Cj.Limpador Cif T.Limo Gat.+1 Sache Gts,Limpeza,93.84
2699,Cj.Limpador Mr.Musculo Deseng.Ap+Rf C/50,Limpeza,49.96
2700,Cj.Limpador Sanot.Harpic Cx Ac.C/50% 2 B,Limpeza,29.02
2701,Cj.Vanish Poder O2 Super Promocao,Limpeza,176.30
2702,Desentupidor Diabo Verde 1l,Limpeza,31.88
2703,Desentupidor Diabo Verde 300g,Limpeza,15.59
2704,Desinf.Alpes Floral 3.6l,Limpeza,42.88
2705,Desinf.Alpes Lav.3.6l,Limpeza,96.74
2706,Desinf.Alpes Pinho 500ml,Limpeza,16.96
2707,Desinf.Alpes Pinho Lav.500ml,Limpeza,19.08
2708,Desinf.Clean Plus Floral 2l,Limpeza,63.57
2709,Desinf.Clean Plus Jasmim 2l,Limpeza,112.67
2710,Desinf.Clean Plus Lav.2l,Limpeza,83.13
2711,Desinf.Clean Plus Pinho 2l,Limpeza,34.43
2712,Desinf.Clean Plus Talco 2lt,Limpeza,24.45
2713,Desinf.Girando Sol Eucalipto 2l,Limpeza,38.44
2714,Desinf.Girando Sol Jasmin 2l,Limpeza,19.47
2715,Desinf.Girando Sol Lav.2l,Limpeza,18.97
2716,Desinf.Girando Sol Talco 2l,Limpeza,71.70
2717,Desinf.Kalipto 2l,Limpeza,13.35
2718,Desinf.Kalipto 5l,Limpeza,14.01
2719,Desinf.Kalipto 750ml,Limpeza,14.45
2720,Desinf.Kalipto Eucalipto L2l P1.9l,Limpeza,5.99
2721,Desinf.Kalipto Herbal 750ml,Limpeza,36.10
2722,Desinf.Kalipto Herbal L2l P1.9l,Limpeza,30.61
2723,Desinf.Kalipto Lav.750ml,Limpeza,30.64
2724,Desinf.Kalipto Marine 2lt,Limpeza,14.00
2725,Desinf.Kalipto Marine 750ml,Limpeza,25.99
2726,Desinf.Lysoform Bruto 1l,Limpeza,9.19
2727,Desinf.Lysoform Bruto 500ml,Limpeza,4.93
2728,Desinf.Lysoform Sve 500ml,Limpeza,9.86
2729,Desinf.Minuano Perf.Eucalipto 500ml,Limpeza,27.08
2730,Desinf.Minuano Perf.Floral 500ml,Limpeza,25.86
2731,Desinf.Minuano Perf.Herbal 500ml,Limpeza,26.56
2732,Desinf.Minuano Perf.Lav.500ml,Limpeza,21.26
2733,Desinf.Pato 5x1 Lav.500ml,Limpeza,23.97
2734,Desinf.Pato 5x1 Marine L750ml P500ml,Limpeza,31.96
2735,Desinf.Pinho Alpes Floral 2l,Limpeza,26.00
2736,Desinf.Pinho Alpes Lav.2l,Limpeza,20.80
2737,Desinf.Pinho Alpes Trad.2l,Limpeza,4.88
2738,Desinf.Pinho Bril Campos de Lavanda 1l,Limpeza,26.74
2739,Desinf.Pinho Bril Campos Lav.500ml,Limpeza,11.24
2740,Desinf.Pinho Bril Campos Lav.L500 P450ml,Limpeza,10.01
2741,Desinf.Pinho Bril Flores de Limao 500ml,Limpeza,26.05
2742,Desinf.Pinho Bril Silv.Plus L500 P450ml,Limpeza,42.79
2743,Desinf.Pinho Bril Silvestre 1l,Limpeza,12.98
2744,Desinf.Pinho Bril Silvestre 500ml,Limpeza,18.87
2745,Desinf.Pinho Sol 500ml,Limpeza,115.47
2746,Desinf.Pinho Sol Citrus Floral 500ml,Limpeza,37.11
2747,Desinf.Pinho Sol Citrus Lav.500ml,Limpeza,23.94
2748,Desinf.Pinho Sol Citrus Lav.L1l P900ml,Limpeza,9.57
2749,Desinf.Pinho Sol Limao 1l,Limpeza,21.26
2750,Desinf.Pinho Sol Orig.1l,Limpeza,21.26
2751,Desinf.Pinho Sol Orig.500ml C/10% Gratis,Limpeza,58.37
2752,Desinf.Pinho Ype Lav.500ml,Limpeza,38.50
2753,Desinf.Pinho Ype Tradicao 500ml,Limpeza,21.00
2754,Desinf.Proteg Floral 2l,Limpeza,19.52
2755,Desinf.Proteg Lav.2l,Limpeza,14.64
2756,Desinf.Proteg Trad. 2l,Limpeza,9.76
2757,Desinf.Scarlim Eucalipto 2l,Limpeza,51.46
2758,Desinf.Scarlim Flores de Lavanda 2l,Limpeza,78.57
2759,Desinf.Scarlim Lavanda 5l,Limpeza,25.80
2760,Desinf.Veja Lav.480ml,Limpeza,19.45
2761,Desinf.Veja Limao 480ml,Limpeza,7.78
2762,Desinf.Veja Pinho 480ml,Limpeza,7.78
2763,Desinf.Veja Pinho 980ml,Limpeza,25.36
2764,Desinf.Ype Bak Leitoso Eucalipto 500ml,Limpeza,26.05
2765,Desinf.Ype Bak Leitoso Floral 500ml,Limpeza,32.64
2766,Desinf.Ype Bak Leitoso Lav.500ml,Limpeza,45.07
2767,"Desinf.Ype Bak Leitoso Lav.L2l P1,8l",Limpeza,37.40
2768,Desinf.Ype Leitoso Lav.2l,Limpeza,28.80
2769,Desodor Desoflor Lavander Refil 50ml,Limpeza,6.99
2770,Desodor Desoflor Ocean Refil 50ml,Limpeza,48.93
2771,Desodor Desoflor Silvestre Refil 50ml,Limpeza,20.97
2772,Desodor.Coala Oleo Citriodora 140ml,Limpeza,21.82
2773,Desodor.Coala Oleo Citrionela 140ml,Limpeza,109.10
2774,Desodor.Coala Oleo Eucalipto Glob.14oml,Limpeza,21.82
