,nm_produto,ds_classe2,vl_total
898,Iog.Frimesa 1000g Ameixa Sache,Laticinios,13.17
899,Porta Filtro 3 Coracoes 103,Seca Pesada,13.80
900,Frango Cong.Kg,Acougue,52.63
901,Desod.Nivea Aero 150ml Inv.Black&Wht Cle,Perfumaria/Higiene E Beleza,21.98
902,Coxa C/Sobrecoxa Frango Maringa Resf.Kg,Acougue,68.06
903,Linguica Frimesa Toscana Kg Cong.,Acougue,57.83
904,Coxao Mole Pedaco Kg,Acougue,297.35
905,Farinha de Trigo Sol 1kg,Seca Pesada,8.30
906,Tempero Sabor Ami C/Pim.300g,Seca Salgada,14.36
907,Bisc.Zeze Champ.Limao 180g,Seca Leve,2.99
908,Beb.Purity Soja Mamao E Banana 1l Tp,Leite,20.45
909,Cafe 3 Coracoes E.Forte Vacuo 250g,Seca Pesada,10.86
910,Milho Verde Bonare 200g La,Seca Salgada,33.02
911,Pao Dagua Kg,Padaria,57.01
912,Batata Palha Husker 250g,Seca Leve,15.33
913,Champignon D.Aldeia Fat.100g Sache,Seca Salgada,10.31
914,Bacon Alegra Manta Kg,Fiambreria,54.12
915,Cera Poliflor Max.Brilho Amar.750ml,Limpeza,12.98
916,Gelatina Bretzke Abac.30g,Seca Doce,4.95
917,Gelatina Bretzke Cereja 30g,Seca Doce,1.98
918,Gelatina Bretzke Limao 30g,Seca Doce,5.94
919,Gelatina Bretzke Uva 30g,Seca Doce,5.94
920,Barra Cer.Nutry Mrgo/Choc.66g,Seca Leve,3.69
921,Chicle Trident Hort.Indiv.8g,Seca Leve,8.80
922,Marg.Qualy Aera 250g C/Sal,"Frios,Massas E Gordurosos",6.16
923,Leite Ferm.Activia Aveia 1000g,Laticinios,9.69
924,Contra File Com Osso Kg,Acougue,73.72
925,Costela Bovina Resf.Kg,Acougue,145.73
926,Torta M.Flora de Coco Kg,Confeitaria,45.93
927,Brioche Tranca Kg,Padaria,12.61
928,Refrig.Cini Laranjinha 2l Pet,Bebidas Frias,12.96
929,Suco Nutrinectar Uva 1l Tp,Bebidas Frias,10.67
930,Algodao York 50g Bola,Perfumaria/Higiene E Beleza,7.60
931,Coalhada Vigor 170g,Laticinios,3.80
932,Lenco Kleenex Box Misto L60 P 50,Perfumaria/Higiene E Beleza,6.74
933,Beb.Lactea Tirol 830g Coco,Laticinios,17.96
934,Iog.Tirol 830ml Gfa Coco,Laticinios,6.29
935,Leite Po Ninho Int.Inst.L400 P360g La,Seca Doce,89.01
936,Tintura Imedia Louro Nat.N.7,Perfumaria/Higiene E Beleza,24.30
937,Cafe Odebrecht Trad.Vacuo 500g,Seca Pesada,20.71
938,Pao Seven Boys Forma 500g,Paes E Bolos Industrializados,32.94
939,Refrig.Antarc.Guar.Cacula 237ml Pet,Bebidas Frias,21.91
940,Cerv.Itaipava Premium 350ml,Bebidas Frias,12.95
941,Hamburguer Seara Texasburguer Fgo 56g,Congelados,1.78
942,Maionese Predilecta 200g Sache,Seca Salgada,8.16
943,Choc.Arcor Amargo 53% 50g,Seca Leve,2.09
944,Filtro Papel 3 Coracoes 102 C/30,Seca Pesada,13.25
945,Iog.Vigor Nat.S/Lactose 170g Ameixa,Laticinios,1.89
946,Iog.Frimesa Rest.Lactose 165g Mrgo,Laticinios,10.25
947,Salg.Romanha Palito Trad.70g,Seca Leve,4.50
948,Arroz Abe Bco 5kg,Seca Pesada,27.96
949,Choc.Hershey.S Special Dark Trad.100g,Seca Leve,5.44
950,Choc.Lacta Laka 135gr,Seca Leve,29.41
951,P-Suisse Danoninho P/Levar 70g Mrgo,Laticinios,16.40
952,Cerv.Bavaria Pilsen 473ml,Bebidas Frias,43.80
953,Abs.S.Livre Adplus Sve Flex.C/Abas C/8,Perfumaria/Higiene E Beleza,5.71
954,Abs.Intimus Gel Not.Sca C/Abas C/8,Perfumaria/Higiene E Beleza,5.72
955,Choc.Garoto Caribe 28g,Seca Leve,13.86
956,Macarrao Nissin Talh.Bolonh.99g,Seca Leve,18.26
957,Bolo de Maracuja Kg Sco,Confeitaria,15.70
958,Bisc.Parati Hot Cracker Pres.150g,Seca Leve,5.98
959,Pao Charlotte Leve 450g,Paes E Bolos Industrializados,4.53
960,Guard.Bob 20x23 C/50,Limpeza,9.00
961,Doce Dacolonia Lte 160g,Seca Leve,4.66
962,Pate Seara 100g Presunto,"Frios,Massas E Gordurosos",2.25
963,Salg.E.Chips Fandangos Pres.164g,Seca Leve,42.06
964,Bolo Tipo Nega Maluca Purapan Kg,Confeitaria,7.89
965,Bisc.Triunfo Salpet Picanha C/Alho 70g,Seca Leve,4.26
966,Suco do Bem Todo Dia Lja 1l Tp,Bebidas Frias,10.98
967,Adoc.Zero Cal Sac/Ciclam.100ml,Seca Doce,12.69
968,Salg.E.Chips Baconzito 103g,Seca Leve,46.35
969,Desodor.Pato Gel Ades.Marine Apar.,Limpeza,34.27
970,Limpador Veja Perf.Nat.Floral 1l C30%Gts,Limpeza,12.18
971,Tomate Ita.Paganini S/Pele 400g La,Seca Leve,3.65
972,Creme de Leite Itambe 200g Tp,Seca Doce,26.28
973,Creme Veg.Becel Orig.500g S/Sal,"Frios,Massas E Gordurosos",23.96
974,Creme Veg.Becel Orig.500g C/Sal,"Frios,Massas E Gordurosos",35.94
975,Vinagre DeliCia Alcool 750ml,Seca Salgada,26.88
976,Purif.Glade Aero Edicao Limitada 360ml,Limpeza,16.94
977,Cj.2 Inset.Sbp Eletric Apar.50%Desc.2 Un,Limpeza,16.79
978,Inset.Sbp Multi Aero 380ml,Limpeza,8.90
979,Acucar Uniao Naturale 1kg,Seca Doce,25.40
980,Gel Dental Close-Up 90g Red Hot,Perfumaria/Higiene E Beleza,21.11
981,Massa Isabela C/O Pena 500g,Seca Leve,8.14
982,Limpador Pratice Deseng.Refil 500ml,Limpeza,13.00
983,Desod.Suave Aero 150ml Gardenia Fem.,Perfumaria/Higiene E Beleza,8.29
984,Bisc.Cartoon Rech.Brigadeiro 140g,Seca Leve,4.47
985,Deterg.Girando Sol Neutro 1l,Limpeza,3.59
986,Cafe Melitta Soluv.50g Sache,Seca Pesada,28.32
987,Mini Pao DeliCia Leite 350g,Padaria,71.64
988,Cotonetes Johnson C/75,Perfumaria/Higiene E Beleza,15.50
989,Sab.Nivea 90gr Care Box,Perfumaria/Higiene E Beleza,18.45
990,Sab.Nivea 90gr Softmilk Box,Perfumaria/Higiene E Beleza,6.15
991,Sab.Nivea Liq.250ml Creme Care,Perfumaria/Higiene E Beleza,15.18
992,Desod.Suave Aero 150ml Invisible Fem.,Perfumaria/Higiene E Beleza,7.88
993,Desod.Suave Aero 150ml Frutas Verm.Fem.,Perfumaria/Higiene E Beleza,7.88
994,Esc.Dental Colgate Classic Clean L3p2,Perfumaria/Higiene E Beleza,7.28
995,Mil.Pipoca Zaeli Mic.Nat.100g,Seca Pesada,13.86
996,Arroz Buriti Bco 1kg,Seca Pesada,15.59
997,Agua Sanit.Da Ilha 1l,Limpeza,64.89
998,"Cha Lipton Ice Tea Pess.Zero 1,5l Pet",Bebidas Frias,20.86
999,Agua Min.O.Fino C/Gas 500ml Pet,Bebidas Frias,4.47
1000,Agua Coco Sococo 200ml  Tp,Bebidas Frias,9.84
1001,Refrig.Cini Framb.2l Pet,Bebidas Frias,48.97
1002,Torrada Marilan Magic Toast Integ.150g,Seca Leve,21.20
1003,Refrig.Cini Lja 2l Pet,Bebidas Frias,16.05
1004,Fuba Campo Largo Amar.1kg,Seca Pesada,11.60
1005,Cafe Nescafe Soluv.Orig.50g Sache,Seca Pesada,3.90
1006,Cha Leao Natural 40g C/25,Seca Doce,21.70
1007,Esponja de Aco Bombril C/8,Limpeza,14.24
1008,Sab.Francis Classico 90g Laranja,Perfumaria/Higiene E Beleza,6.34
1009,Sab.Francis Classico 90g Branco,Perfumaria/Higiene E Beleza,1.49
1010,Palinete York C/75,Perfumaria/Higiene E Beleza,2.51
1011,Agua Sanit.Q.Boa 2l,Limpeza,61.94
1012,Salg.E.Chips Doritos Nacho 167g,Seca Leve,17.60
1013,Sabao Em Po Tixan Primavera 3kg Sache,Limpeza,16.31
1014,Adoc.Magro Sac/Ciclam.100ml,Seca Doce,11.40
1015,Comp.Alim.Amelia 500g C/Sal,"Frios,Massas E Gordurosos",24.00
1016,Linguica Sadia Calab.500g,"Frios,Massas E Gordurosos",11.51
1017,Cafe Caboclo Trad.Almof.500g,Seca Pesada,25.55
1018,Pedra Sanit.Desoflor Floral 35g,Limpeza,13.41
1019,Pedra Sanit.Desoflor Lav.35g,Limpeza,8.94
1020,Cafe Melitta E.Forte Vacuo 500g,Seca Pesada,42.21
1021,Caldo Arisco Galinha 114g,Seca Salgada,11.11
1022,Massa Romanha Cas.Talharim 500g,Seca Leve,8.42
1023,Massa Pastel Ama Bene 1kg,"Frios,Massas E Gordurosos",37.50
1024,Mortadela Frimesa 500g S/Toucinho,"Frios,Massas E Gordurosos",4.51
1025,Beb.Lactea Batavo 540g Mrgo/Coco,Laticinios,12.68
1026,Leite Condensado Colonia Holand.395g Tp,Seca Doce,57.24
1027,Massa Ninfa Smla Spgt 500g,Seca Leve,21.89
1028,Refr.Po Trink Abac/Hort.30g,Bebidas Frias,6.39
1029,Refr.Po Trink Lja Bahia 30g,Bebidas Frias,10.07
1030,Bala 7 Belo Framboesa 150g,Seca Leve,5.03
1031,Caldo Maggi Carne 168g,Seca Salgada,7.84
1032,Amac.Soft Plus Azul 5l,Limpeza,33.57
1033,Leite Po Tirol Int.350g Sache,Seca Doce,56.59
1034,Papel Hig.Mili Neutro Fd Slim 30m L24p21,Limpeza,43.80
1035,Bala Arcor But.Tof.Cme de Avela 130g,Seca Leve,5.26
1036,Cj.Sab.Palmolive Natureza 90g C/3 Mar.,Perfumaria/Higiene E Beleza,6.89
1037,Pao de Frios Kg,Padaria,55.23
1038,Refrig.Antarc.Guar.350ml La,Bebidas Frias,6.87
1039,Choc.Hershey.S Amend.110g,Seca Leve,10.95
1040,Bisc.Bono Rech.Choc.140g,Seca Leve,39.42
1041,Leite Po Parmalat Int.Inst.800g Sache,Seca Doce,29.20
1042,Bisc.Marilan Rech.Teens Choc.110g,Seca Leve,10.63
1043,Salg.E.Chips Fandangos Qjo 59g,Seca Leve,10.62
1044,Cj.2 Desod.Adidas Aero 150ml C/50%Pow.Ma,Perfumaria/Higiene E Beleza,17.44
1045,Caldo Maggi Galinha 126g,Seca Salgada,6.62
1046,Caldo Maggi Carne 63g,Seca Salgada,3.90
1047,Refrig.Cini Abac.2l Pet,Bebidas Frias,32.54
1048,Oleo Soya Soja 900ml Pet,Seca Pesada,6.98
1049,Pedra Sanit.Desoflor Eucalipto 35g,Limpeza,7.45
1050,Cogumelo Nativus Inteiro 100g Sache,Seca Salgada,9.78
1051,Farinha de Trigo Anaconda 5kg,Seca Pesada,77.29
1052,Cafe Caboclo E.Forte Vacuo 500g,Seca Pesada,43.91
1053,Salg.Pipoteca Presunto 120g,Seca Leve,5.28
1054,Bisc.Cartoon Rech.Mrgo 140g,Seca Leve,5.96
1055,Salg.E.Chips Lanchinho Sort.101g,Seca Leve,24.48
1056,Caldo Maggi Galinha 168g,Seca Salgada,3.92
1057,Beb.Isot.Powerade Lim.500ml Pet,Bebidas Frias,4.58
1058,Choc.Garoto Lion 42g,Seca Leve,7.35
1059,Cerv.Kaiser Pilsen 473ml,Bebidas Frias,45.99
1060,Sobrecoxa Frango Big Fgo Cong.1kg,Congelados,16.70
1061,Feijao Pontarollo Preto Premium 1kg,Seca Pesada,56.78
1062,Azeitona Rivoli Vde 500g Sache,Seca Salgada,13.52
1063,Linguica Fattoria Calab.Kg,Fiambreria,18.27
1064,Cerv.Heineken 600ml Ow,Bebidas Frias,13.38
1065,Choc.Garoto Caju/Passas 100g,Seca Leve,24.36
1066,Suco Nutrinectar Mrcja 1l Tp,Bebidas Frias,14.26
1067,Atum 88 Ralado Natural 170g,Seca Salgada,4.32
1068,Molho D'Ajuda Barbecue 190g,Seca Salgada,6.34
1069,Sanduiche Natural Peito de Peru Kg,Rotisseria,36.85
1070,Sardinha 88 C/Molho de Tmte 125g,Seca Salgada,49.80
1071,Cerv.Itaipava Premium 600ml Ow,Bebidas Frias,10.68
1072,Asa de Frango Big Fgo Resf.Kg,Acougue,9.37
1073,Bisteca Bizinelli Resf.Kg,Acougue,31.75
1074,Pao Frances Cs Kg,Padaria,21.45
1075,Torrone Arcor 25g,Seca Leve,14.04
1076,Cafe Alvorada Trad.Vacuo 500g,Seca Pesada,15.96
1077,Sorvete Nobrelli 2l Flocos,Congelados,40.60
1078,Cafe Coamo V.Puro 500g,Seca Pesada,15.38
1079,Cafe Pilao Forte Vacuo 250g,Seca Pesada,4.98
1080,Vinagre Rosani Salvia 500ml,Seca Salgada,2.00
1081,Purif.Bom Ar Aero Jasmim 360ml 20%Desc.,Limpeza,6.98
1082,Geleia Ritter Uva 400g,Seca Doce,12.85
1083,Mil.Pipoca Caldo Bom Mic.Mant.100g,Seca Pesada,10.30
1084,Mil.Pipoca Yoki Nac.500g,Seca Pesada,3.61
1085,Arroz Pilecco Nobre Bco 5kg,Seca Pesada,41.94
1086,Sabao Em Po Tixan Maciez L2kg P1.9kg,Limpeza,32.12
1087,Bisc.De Arroz Fitfood Choc.Amargo 70g,Seca Leve,7.98
1088,Bisc.De Arroz Fitfood Multigraos 100g,Seca Leve,7.04
1089,Torresmo Zaeli Mic.90g,Seca Pesada,24.60
1090,Molho Tomate Pomarola Trad.340g Sache,Seca Salgada,25.24
1091,Refrig.Coca Cola 250ml Pet,Bebidas Frias,7.06
1092,Lasanha Massa Leve 600g Bolonhesa,Congelados,13.38
1093,Batata Lays Sour Cream 96g,Seca Leve,31.18
1094,Bis Lacta Xtra Ao Lte 45g,Seca Leve,47.37
1095,Lasanha Forno de Minas Bolonhesa 600g,Congelados,9.29
1096,Pao Seven Boys Manteiga 500g,Paes E Bolos Industrializados,32.94
1097,Batata Palha Husker 120gr,Seca Leve,15.48
1098,Feijao Tropeiro Carioca 1kg,Seca Pesada,56.81
1099,Adoc.Light Magro C/Stevia 500g,Seca Pesada,11.28
1100,Pao Pullman 100% Integral 12graos 450g,Paes E Bolos Industrializados,45.26
1101,Torrada Marilan Magic Toast Multi.150g,Seca Leve,9.62
1102,Pao Wickbold Grao Sabor Gira.Cast. 400g,Paes E Bolos Industrializados,7.99
1103,Bisc.Triunfo Passion Choc.80g,Seca Leve,2.16
1104,"Suco Alianca Uva Bco 1,5l Gf",Bebidas Frias,19.00
1105,Refrig.Pepsi-Cola Twist 2l Pet,Bebidas Frias,6.99
1106,Refrig.Sukita Lja Cacula 237ml Pet,Bebidas Frias,2.97
1107,Refr.Po Tang Lja/Mamao 25g,Bebidas Frias,10.02
1108,Bisc.Isabela A.Sal 400g,Seca Leve,33.30
1109,Cj.Shampoo Dove 400ml+Condic.200ml Coco,Perfumaria/Higiene E Beleza,53.04
1110,Pacoquita Sta Helena Rol.350g,Seca Leve,8.39
1111,Cafe Alvorada E.Forte Vacuo 500g,Seca Pesada,119.70
1112,Agua Min.Maceratti 1.5l Pet,Bebidas Frias,1.90
1113,Farinha Milho Caldo Bom Amar.1kg,Seca Pesada,17.34
1114,Farinha de Trigo Nordeste 1kg,Seca Pesada,23.52
1115,Amac.Baby Soft Toque Sve 2l,Limpeza,10.58
1116,File Peito Frango Copacol Iqf Cong.1kg,Congelados,23.86
1117,Acucar Docesucar Extra Fino 5kg,Seca Pesada,9.25
1118,Molho Tomate Stella D`Oro Ref.340g Sache,Seca Salgada,10.32
1119,Papel Hig.Mili Neutro Fd Slim 30m L16p15,Limpeza,157.51
1120,Agua Min.Font Life S/Gas 1.5l Pet,Bebidas Frias,11.34
1121,"Agua Min.Crystal 1,5l Pet",Bebidas Frias,15.39
1122,Iog.Frimesa 540g Sal.Frutas,Laticinios,23.03
1123,Cortes Suinos Resf.Kg,Acougue,84.84
1124,Cerv.Brahma Chopp 350ml La,Bebidas Frias,202.85
1125,Sabao Em Po Tixan Maciez 1kg,Limpeza,22.60
1126,Panettone DeliCia 500g Sache Frutas,Paes E Bolos Industrializados,73.12
1127,Iog.Vigor Grego 100g Ftas Verm.,Laticinios,19.80
1128,Iog.Vigor Grego 100g Mrgo/Baun.,Laticinios,9.90
1129,Iog.Vigor Grego 100g Maracuja Zero,Laticinios,13.86
1130,Iog.Vigor Grego 100g Cereja,Laticinios,5.94
1131,Sab.Rexona Liq.200ml Refil Antibac Fresh,Perfumaria/Higiene E Beleza,3.99
1132,Acucar Docesucar Cristal 5kg,Seca Pesada,42.95
1133,Oleo Copacol Soja 900ml Pet,Seca Pesada,182.30
1134,"Suco Bebah Uva Tinto Int.1,5l Gf",Bebidas Frias,119.90
1135,Bolo Cuca de Banana Kg,Confeitaria,20.32
1136,Pao Pullman Forma Trad.500g,Paes E Bolos Industrializados,46.71
1137,Bisteca Tonini Resf.Kg,Acougue,22.10
1138,Peito Frango Big Fgo C/O C/P Resf.Bdj Kg,Acougue,39.26
1139,Suco Prats Laranja 900ml,Laticinios,17.58
1140,Bombom Nestle Especialidades 300g,Seca Leve,159.18
1141,Iog.Vigor Ultra Cremoso 540g Mrgo/Nat.,Laticinios,6.79
1142,Maionese Hemmer Cebola/Salsa 290g,Seca Salgada,6.04
1143,Cr.Dental Colgate 90g Mpa,Perfumaria/Higiene E Beleza,11.81
1144,Abs.Always Active Ultra C/Abas C/8,Perfumaria/Higiene E Beleza,17.88
1145,Broa de Centeio Kg,Padaria,2.12
1146,Pure de Batata Kg,Rotisseria,3.39
1147,Feijao Preto Kg,Rotisseria,3.90
1148,Peito de Frango A Milanesa Kg,Rotisseria,35.61
1149,Cha Real Pess.32g C/20,Seca Doce,5.90
1150,Cafe 3 Coracoes Soluv.E.Forte 50g Sache,Seca Pesada,9.44
1151,Batata DeliCia Ond.Churr.50g,Seca Leve,4.76
1152,Beb.Lactea Paulista 540g Mrgo/Coco,Laticinios,19.24
1153,Pao Ciabata Kg,Padaria,1.45
1154,Farinha Mand.Deusa Biju Bacon 250g,Seca Pesada,2.99
1155,Papel Hig.Duetto Neutro Fd C/4 50m,Limpeza,53.97
1156,Iog.Nestle Nat.160g Desnatado,Laticinios,3.30
1157,Pao Panco Integral 15 Graos 380g,Paes E Bolos Industrializados,16.16
1158,Cake Red Velvet Kg,Confeitaria,10.37
1159,Brioche de Chocolate Kg,Padaria,5.55
1160,Iog.Frimesa 165g Integral,Laticinios,8.10
1161,Gelatina Royal Zero Mrgo 12g,Seca Doce,9.45
1162,Gelatina Royal Zero Framb.12g,Seca Doce,5.67
1163,Fio Dental Sanifill Class 100m,Perfumaria/Higiene E Beleza,13.98
1164,Pao Panco Integral Omega 3 380g,Paes E Bolos Industrializados,16.16
1165,Arroz Tio Joao Integ.1kg,Seca Pesada,4.98
1166,Farinha Milho Zaeli Biju 500g,Seca Pesada,5.34
1167,Cafe Pele E.Forte Almof.500g,Seca Pesada,15.36
1168,Massa D.Benta C/O Pena 500g,Seca Leve,19.62
1169,Cafe Melitta Trad.Vacuo 500g,Seca Pesada,129.14
1170,Steak Copacol Fgo 100g,Congelados,17.85
1171,Agua Sanit.Proteg 1l,Limpeza,6.24
1172,Limpador Ajax Fresh 500ml,Limpeza,10.77
1173,Tempero Maggi Fondor 120g,Seca Salgada,19.32
1174,Arroz Buriti Bco 5kg,Seca Pesada,64.94
1175,Posta Vermelha Porcionada Kg,Acougue,59.52
1176,Massa Nissin Cup Noodles G.Caip.Pic.72g,Seca Leve,3.38
1177,Drop.S Halls Ext.Forte 34g,Seca Leve,5.52
1178,Bisc.Bono Rech.Mrgo 140g,Seca Leve,10.95
1179,Drop.S Halls Mrgo 37g,Seca Leve,8.28
1180,Folhado de Trigo Kg,Padaria,1.82
1181,Beb.Lactea Choco Milk 1l,Leite,7.59
1182,Pao Nutrella Nutrellinhas 300g,Paes E Bolos Industrializados,17.85
1183,Deterg.Limpol Gel Ylang 500ml,Limpeza,8.52
1184,Amac.Ype Azul Aconchego 2l,Limpeza,7.03
1185,Purif.Bom Ar Click Spray Lav.Refil L3 P2,Limpeza,12.19
1186,Pedra Sanit.Glade Lav.25g C/25%Desc.,Limpeza,20.10
1187,Cerv.Skol Pilsen 350ml La,Bebidas Frias,66.32
1188,Vodka Smirnoff 600ml,Bebidas Quentes,19.48
1189,Arroz Grao de Campo Parb.5kg,Seca Pesada,25.60
1190,Patinho Peca Inteira Kg,Acougue,22.21
1191,Torrada Bauducco Integ.160g,Seca Leve,18.83
1192,Refr.Magro Diet Lja 8g,Bebidas Frias,14.45
1193,Requeijao Frimesa Crem.Light 180g,Laticinios,15.13
1194,Queijo Vigor Parm.Ral.50g,Laticinios,19.95
1195,Caldo Knorr Carne 114g L12 P10,Seca Salgada,5.78
1196,Molho Tomate Pomarola Caseiro 300g Clas.,Seca Salgada,8.16
1197,Cerv.Skol Beats Senses 313ml Ln,Bebidas Frias,33.25
1198,Polenta Polentina C/Sal 500g,Seca Pesada,11.84
1199,Macarrao Nissin Talh.Fgo 99g,Seca Leve,14.94
1200,Massa Nissin Gal.Caip.85g,Seca Leve,28.58
1201,Leite Tirol Uht 1l Desnatado,Leite,105.90
1202,Feijao Caldo Bom Carioca 1kg,Seca Pesada,22.74
1203,Queijo Santa Clara Parm.Ral.50g,Laticinios,28.64
1204,Macarrao Nissin Talh.Cne/Tmte 99g,Seca Leve,8.30
1205,Massa D.Benta C/O Spgt 500g,Seca Leve,23.98
1206,Molho Tomate Bonare Pizza 340g Sache,Seca Salgada,2.98
1207,Mix de Legumes Grano Cong.300g,Congelados,9.03
1208,Macarrao Nissin Talh.Calab.99g,Seca Leve,3.32
1209,Massa Nissin Caldo Feijao Sve 85g,Seca Leve,2.57
1210,Arroz Caldo Bom Gourmet Graos/Cen.500g,Seca Pesada,6.58
1211,Broa Nino Milho 450g,Paes E Bolos Industrializados,29.57
1212,Gel Dental Condor 50g Bamb.2 T.Frut C/F,Perfumaria/Higiene E Beleza,4.27
1213,Feijao Ouro Carioca 1kg,Seca Pesada,13.16
1214,Suco Super Suco 390ml Lja Integ.,Laticinios,11.28
1215,Agua Min.Sferrie Premium C/Gas 410ml Pet,Bebidas Frias,2.35
1216,Bolinho de Chuva Kg,Confeitaria,10.81
1217,Bisc.Isabela Kuki 400g,Seca Leve,18.45
1218,Sob.Batavo Creamy 200g Choc.,Laticinios,18.75
1219,Sab.Nivea 90g Care E.Doce,Perfumaria/Higiene E Beleza,12.82
1220,Tempero Zaeli Completo 300g,Seca Salgada,9.87
1221,Amend.Dacolonia Doce Cri-Cri 140g,Seca Leve,14.88
1222,Molho Tomate Quero Napol.340g Sache,Seca Salgada,1.89
1223,Bisc.DeliCia C.Cracker 370g,Seca Leve,11.96
1224,Massa DeliCia Smla Spgt 500g,Seca Leve,3.98
1225,Choc.Hershey.S Choco&Biscuit 110g,Seca Leve,10.95
1226,Feijao Pe Vermelho Preto 1kg,Seca Pesada,49.77
1227,Pao de Queijo Pronto Kg,Padaria,10.37
1228,Arroz Abe Bco 1kg,Seca Pesada,5.78
1229,Tapioca Pinduca 1kg,Seca Pesada,90.96
1230,Farinha Rosca Nino 500g,Seca Pesada,2.46
1231,Esponja de Aco Q Lustro C/8,Limpeza,1.14
1232,Pao Denck Centeio 400g,Paes E Bolos Industrializados,5.34
1233,Sorvete Paviloche 2l Mezcla,Congelados,15.90
1234,Refr.Po Tang Mrcja25g,Bebidas Frias,14.61
1235,Refr.Po Tang Lja Citrus 25g,Bebidas Frias,6.17
1236,"Sorvete Paviloche 1,5l Abacaxi Frances",Congelados,15.90
1237,Agua Sanit.Ype 2l,Limpeza,5.16
1238,Limpador Ajax P.Menta E Orquidea 1l,Limpeza,5.28
1239,Espum.Santa Colina Moscatel 750ml,Bebidas Quentes,19.90
1240,Refr.Po Clight Cranberry 8g,Bebidas Frias,2.18
1241,Refr.Po Clight Lja 8g,Bebidas Frias,27.51
1242,Refr.Po Clight Mrgo 8g,Bebidas Frias,13.08
1243,Refr.Po Clight Uva 8g,Bebidas Frias,14.69
1244,Bisc.Isabela Integ.400g,Seca Leve,35.55
1245,Adoc.Lowcucar Plus C/Stevia 80ml,Seca Doce,9.99
1246,Farofa Mand.Pinduca Trad.500g,Seca Pesada,5.04
1247,Bisteca Fattoria Resf.Kg,Acougue,12.50
1248,Choc.Lacta Rech.Oreo 90g,Seca Leve,4.87
1249,Choc.Nestle Galak Passatempo 98g,Seca Leve,22.75
1250,Bisc.Nesfit Mrgo/Cereais 200g,Seca Leve,24.36
1251,Bisc.Nesfit Banana/Aveia/Canela 200g,Seca Leve,11.56
1252,Bisc.Nesfit Lja/Cenoura 200g,Seca Leve,14.76
1253,Beb.Energ.Red Bull Blue 250ml,Bebidas Frias,26.76
1254,Escondidinho Copacol Tilapia 500g,Congelados,19.78
1255,Bisc.Kellogg.S Maca/Canela 120g,Seca Leve,19.82
1256,Drop.S Halls Cherry 37g,Seca Leve,8.28
1257,Amend.Sta Helena Crokissimo Sal/Ceb.400g,Seca Leve,9.58
1258,Suco Frooty Acai  Lja 1l,Laticinios,17.73
1259,Fetuccine Perdigao C/Peru E Broc.350g,Congelados,17.67
1260,Lasanha Perdigao 600g Calabresa,Congelados,31.13
1261,Deterg.Ype Neutro 500ml,Limpeza,19.24
1262,Polpa Tomate Predilecta 340g Sache,Seca Salgada,5.79
1263,Cr.Dental Sorriso 70g Fort Protect L3p2,Perfumaria/Higiene E Beleza,17.37
1264,Panettone Tommy 400g Gotas Chocolate Cx,Paes E Bolos Industrializados,89.85
1265,Panettone Tommy Frutas 400g Cx,Paes E Bolos Industrializados,81.53
1266,Fralda Huggies Jumbinho Gde 20,Perfumaria/Higiene E Beleza,23.46
1267,Leite Ferm.Chamyto 450g Trad.,Laticinios,41.31
1268,Beb.Lactea Carolina 510g Mrgo,Laticinios,17.67
1269,Patinho Pedaco Kg,Acougue,109.86
1270,Beb.Lactea Carolina 510g Mrgo/Coco,Laticinios,13.05
1271,Figado de Frango Copacol Resf.Kg,Acougue,3.19
1272,Pao Panco Sovado 500g,Paes E Bolos Industrializados,9.02
1273,Pao Panco Bisnaguinha 300g,Paes E Bolos Industrializados,43.47
1274,Arroz Grao Luxo Bco 5kg,Seca Pesada,35.25
1275,Refr.Po Nutrinho Mrcja 25g,Bebidas Frias,6.55
1276,Fiambre Excelsior Com Picles Kg,Fiambreria,2.29
1277,Maionese Arisco 500g,Seca Salgada,29.33
1278,Tempero Zaeli Facil Carne 60g,Seca Salgada,9.13
1279,Toalha de Papel Mili C/2 110 Folhas,Limpeza,22.69
1280,Torrada Visconti Multigraos 140g,Seca Leve,1.89
1281,Inset.Mat Inset Multi.Cit.400ml 33%,Limpeza,6.98
1282,Extrato Tomate Elefante Ceb/Alho 340g,Seca Salgada,4.73
1283,Refrig.Pepsi-Cola 350ml La,Bebidas Frias,4.58
1284,Pao Frances Integral Mini Kg,Padaria,3.00
1285,Refrig.Kuat Zero 350ml La,Bebidas Frias,1.99
1286,Beb.Lactea Batavo Pense Zero 170g Mamao,Laticinios,17.44
1287,Choc.Hershey.S Dark Cranberry,Seca Leve,5.44
1288,Batata Ruffles Sal 57g,Seca Leve,3.96
1289,Conf.M&Ms Choc.Ao Lte 52g,Seca Leve,7.57
1290,File Peito Frango Maringa Resf.Kg,Acougue,46.96
1291,Arroz Buriti Integ.1kg,Seca Pesada,11.24
1292,Ervilha Copacol Cong.300g,Congelados,8.88
1293,Pizza Sadia 460g Fgo/Catupiry,Congelados,21.96
1294,Batata Lar Palito Cong.2kg,Congelados,38.94
1295,Filezinho Perdigao Fgo 1kg,Congelados,72.72
1296,Molho Tomate Salsaretti Trad.340g Sache,Seca Salgada,24.20
1297,Alcatra Porcionada Kg,Acougue,200.54
