,nm_produto,ds_classe2,vl_total
209,Medalhao de Mignon DeliCia A/S Kg,Acougue,56.57
210,Medalhao do Alcatra Friboi Reserva Kg,Acougue,206.41
211,Meio da Asa Big Fgo Resf.Bdj  Kg,Acougue,881.16
212,Meio da Asa Big Fgo Temp.Resf.Kg,Acougue,470.10
213,Meio da Asa Copacol Kg,Acougue,1687.23
214,Meio da Asa Frango Copacol Temp.Resf.1kg,Acougue,184.00
215,Meio da Asa Seara Resf.Kg,Acougue,235.71
216,Miolo Alcatra DeliCia A/S Pedaco Kg,Acougue,242.37
217,Miolo Alcatra Friboi Reserva Vac.Kg,Acougue,24.25
218,Mocoto Bovino Kg,Acougue,287.85
219,Moela de Frango Big Fgo Resf.Kg,Acougue,493.56
220,Moela de Frango Copacol Resf.Kg,Acougue,764.12
221,Musculo Com Osso Kg,Acougue,109.94
222,Musculo DeliCia A/S Resf.Pedaco Kg,Acougue,571.41
223,Musculo Friboi Porcionado Resf.Kg,Acougue,17.84
224,Musculo Friboi Reserva Resf.Peca Vac.Kg,Acougue,137.81
225,Musculo Mole DeliCia A/S Especial Kg,Acougue,60.00
226,Musculo Pedaco Kg,Acougue,54.18
227,Musculo Picado DeliCia A/S Kg,Acougue,33.70
228,Paleta Bovina Sem Osso Kg,Acougue,26.83
229,Paleta Ovina Kg,Acougue,169.46
230,Paleta S/O DeliCia A/S Pedaco Kg,Acougue,1716.20
231,Paleta Suina C/Osso C/Pele Resf.Kg,Acougue,567.31
232,Paleta Suina Fattoria C/Osso C/P Resf.Kg,Acougue,631.77
233,Paleta Suino Tonini C/Osso C/P Resf.Kg,Acougue,189.35
234,Patinho DeliCia A/S Pedaco Resf.Kg,Acougue,424.51
235,Patinho Friboi Reserva Peca Vac.Kg,Acougue,44.88
236,Patinho Moido DeliCia A/S Kg,Acougue,1622.67
237,Patinho Peca Inteira Kg,Acougue,640.26
238,Patinho Pedaco Kg,Acougue,5778.91
239,Patinho Porcionado Resf.Kg,Acougue,4174.76
240,Pe Suino Resf.Kg,Acougue,13.28
241,Pe Suino Tonini Resf.Kg,Acougue,32.89
242,Peito Bovino S/O Friboi Reserva Pcvac.Kg,Acougue,33.68
243,Peito de Frango Seara Resf.Kg,Acougue,191.08
244,Peito Frango Big Fgo C/O C/P Resf.Bdj Kg,Acougue,701.13
245,Peito Frango Big Fgo C/Osso C/P Resf.Kg,Acougue,801.42
246,Peito Frango C/Osso Cong.Kg,Acougue,2217.27
247,Peito Frango C/Osso Maringa Resf.Kg,Acougue,1686.68
248,Peito Frango Copacol Bdja 1kg,Acougue,142.61
249,Peito Frango Copacol Resf.Kg,Acougue,5457.84
250,Peito Frango Copacol S/O S/P Bdja 1kg,Acougue,2408.00
251,Peito Frango Copacol S/Pele  Bdja 1kg,Acougue,96.96
252,Peito Frango Copacol S/Pele Kg,Acougue,403.81
253,Peixinho Especial DeliCia A/S Kg,Acougue,169.45
254,Peixinho Sanfonado DeliCia A/S Kg,Acougue,48.00
255,Pernil Ovino Fatiado Kg,Acougue,89.03
256,Pernil Ovino Kg,Acougue,59.04
257,Pernil Pamplona C/O C/P Temp.Resf.Kg,Acougue,24.71
258,Pernil Suino C/Osso C/Pele Resf.Kg,Acougue,1180.22
259,Pernil Suino Fattoria C/Osso C/P Resf.Kg,Acougue,1592.16
260,Pernil Suino Frimesa Fat.Cong.Kg,Acougue,169.29
261,Pernil Suino Tonini C/O C/P Resf.Kg,Acougue,1579.33
262,Petisco Copacol de Fgo Tem.Cong Pct 1kg,Acougue,546.39
263,Picadinho Magro DeliCia A/S Kg,Acougue,84.10
264,Picanha Alegra Corte Facil Cong.Kg,Acougue,134.58
265,Picanha Anglo Fatiada Kg,Acougue,1898.77
266,Picanha Anglo Friboi Resf.Kg,Acougue,2906.05
267,Picanha Friboi Reserva Vac.Kg,Acougue,1320.83
268,Picanha Prieto Suina Temp.Resf.Kg,Acougue,88.19
269,Picanha Resf.Vacuo Kg,Acougue,229.77
270,Picanha Suina Alegra Temp.Resf.Kg,Acougue,1044.87
271,Picanha Suina Frimesa Cong.Kg,Acougue,239.30
272,Picanha Suina Pamplona Temp.Resf.Kg,Acougue,144.72
273,Picanha Swift Maturatta Resf.Kg,Acougue,78.97
274,Ponta de Costela Bovina Congelada Kg,Acougue,1176.24
275,Ponta de Peito DeliCia A/S Pedaco Kg,Acougue,30.26
276,Posta Branca Especial Friboi Reserva Kg,Acougue,15.71
277,Posta Branca Friboi Porcionado Resf.Kg,Acougue,619.98
278,Posta Branca Friboi Reserva Peca Kg,Acougue,72.45
279,Posta Branca Friboi Reserva Peca Vac. Kg,Acougue,9.39
280,Posta Vermelha Friboi Reserva Pc Vac.Kg,Acougue,240.49
281,Posta Vermelha Peca Inteira Kg,Acougue,654.63
282,Posta Vermelha Pedaco Kg,Acougue,801.72
283,Posta Vermelha Porcionada Kg,Acougue,10561.51
284,Rabo Bovino Kg,Acougue,412.09
285,Recortes de Costela Suina Aurora Cong.Kg,Acougue,533.39
286,Redbeff DeliCia A/S Kg,Acougue,381.38
287,Rim Bovino Kg,Acougue,45.83
288,Sobre Paleta Prieto Temp.Resf.Kg,Acougue,21.47
289,Sobrecoxa Big Fgo Resf.Bdj Kg,Acougue,661.02
290,Sobrecoxa Big Fgo Resf.Kg,Acougue,448.69
291,Sobrecoxa Frango Big Fgo Temp.Resf.Kg,Acougue,117.18
292,Sobrecoxa Frango Copacol S/Pele Bd 1kg,Acougue,824.56
293,Sobrecoxa Frango Copacol S/Pele Resf.Kg,Acougue,568.40
294,Sobrecoxa Frango Copacol Temp.Resf.1kg,Acougue,100.08
295,Sobrecoxa Seara Resf.Kg,Acougue,615.45
296,Sobrepaleta Suina Alegra Temp.Resf.Kg,Acougue,541.19
297,Sobrepaleta Suina Extra Alegra Cong.Kg,Acougue,113.58
298,Sobrepaleta Suina Frimesa Cong.Kg,Acougue,71.22
299,Sobrepaleta Suina Pamplona Temp.Resf.Kg,Acougue,19.69
300,Stretto DeliCia A/S Kg,Acougue,361.50
301,Strogonoff Alcatra Friboi Reserva Kg,Acougue,352.34
302,Strogonoff Coxao Mole DeliCia A/S Kg,Acougue,1867.09
303,Strogonoff Patinho Friboi Reserva Kg,Acougue,234.34
304,Suan Suino Cong.Kg,Acougue,99.21
305,Suan Suino Resf.Kg,Acougue,15.02
306,Toucinho Suino Fattoria C/Pele Resf.Kg,Acougue,29.27
307,Toucinho Suino Resf.Kg,Acougue,7.52
308,Toucinho Tonini Resf.Kg,Acougue,278.02
309,Agua Coco Ducoco 1l Tp,Bebidas Frias,229.22
310,Agua Coco Ducoco 200ml Tp,Bebidas Frias,98.48
311,Agua Coco Kero-Coco 1l Tp,Bebidas Frias,1427.42
312,Agua Coco Kero-Coco 200ml Tp,Bebidas Frias,143.78
313,Agua Coco Obrigado 1l Tp,Bebidas Frias,2826.17
314,Agua Coco Obrigado 200ml Tp,Bebidas Frias,74.01
315,Agua Coco Obrigado 350ml Pet,Bebidas Frias,20.45
316,Agua Coco Obrigado Abac./Pera 1l Tp,Bebidas Frias,86.14
