,nm_produto,ds_classe2,vl_total
1048,Vinho Urug.S.Del Paso Chard.750ml,Bebidas Quentes,20.90
1049,Vinho Urug.S.Paso Rsva Tannat 750ml,Bebidas Quentes,35.90
1050,Vodka Bamboa Trad.970ml,Bebidas Quentes,88.25
1051,Vodka Doble W 970ml,Bebidas Quentes,89.04
1052,Vodka Natasha 1l,Bebidas Quentes,234.38
1053,Vodka Natasha Limao 1l,Bebidas Quentes,15.91
1054,Vodka Orloff 1l,Bebidas Quentes,55.39
1055,"Vodka Smirnoff 1,750ml Pet",Bebidas Quentes,93.80
1056,Vodka Smirnoff 600ml,Bebidas Quentes,172.28
1057,Vodka Smirnoff 998ml,Bebidas Quentes,313.10
1058,Vodka Smirnoff X1 Strawberry & Lime 1l,Bebidas Quentes,18.01
1059,Vodka Smirnoff X1 Triple Citrus 1l,Bebidas Quentes,18.01
1060,Vodka Vorus Trad.1l,Bebidas Quentes,146.30
1061,Whisky Ballantines 12 Anos 1l,Bebidas Quentes,144.90
1062,Whisky Bells 700ml,Bebidas Quentes,30.90
1063,Whisky Black E White 1l,Bebidas Quentes,64.90
1064,Whisky Black Stone 1l,Bebidas Quentes,74.48
1065,Whisky Jack Daniels Honey 1lt,Bebidas Quentes,129.00
1066,Whisky Johnnie Walker Black Label 1l,Bebidas Quentes,189.90
1067,Whisky Johnnie Walker Gold Reserv.750ml,Bebidas Quentes,253.98
1068,Whisky Johnnie Walker Red Label 1l,Bebidas Quentes,101.13
1069,Whisky Natu Nobilis 1l,Bebidas Quentes,119.60
1070,Whisky Old Parr 750ml,Bebidas Quentes,130.49
1071,Whisky Passport 1l,Bebidas Quentes,47.90
1072,Whisky Passport 670ml,Bebidas Quentes,81.51
1073,Whisky White Horse 1l,Bebidas Quentes,74.91
1074,Beijinho Kg,Confeitaria,24.60
1075,Biscoito Amant.Diversos Kg,Confeitaria,104.09
1076,Biscoito Carolina Kg,Confeitaria,75.63
1077,Biscoito Coco Kg,Confeitaria,18.61
1078,Biscoito de Polvilho DeliCia 70gr,Confeitaria,45.00
1079,Biscoito Pingo de Ouro Kg,Confeitaria,10.53
1080,Bolinho de Chuva Kg,Confeitaria,77.45
1081,Bolo Aipim Cremoso Kg,Confeitaria,16.39
1082,Bolo Bicolor Kg,Confeitaria,49.53
1083,Bolo C/Rech.Doce de Leite Kg Sco,Confeitaria,58.76
1084,Bolo Cake Bavariano Kg,Confeitaria,8.96
1085,Bolo Cake Chocolate Kg,Confeitaria,69.79
1086,Bolo Choc.Granulado Kg Sco,Confeitaria,12.59
1087,Bolo Cremoso de Aipim Vo Ana Kg,Confeitaria,33.65
1088,Bolo Cremoso de Cenoura Vo Ana Kg,Confeitaria,19.64
1089,Bolo Cremoso de Milho Verde Vo Ana Kg,Confeitaria,13.48
1090,Bolo Cuca Colonial Kg,Confeitaria,30.04
1091,Bolo Cuca de Banana Kg,Confeitaria,52.31
1092,Bolo Cuca de Farofa Kg,Confeitaria,48.36
1093,Bolo Cuca de Goiaba Kg,Confeitaria,16.47
1094,Bolo Cuca de Uva Kg,Confeitaria,7.50
1095,Bolo de Abacaxi Kg Sco,Confeitaria,68.00
1096,Bolo de Aipim Kg,Confeitaria,28.27
1097,Bolo de Amendoim Kg,Confeitaria,40.41
1098,Bolo de Baunilha Kg,Confeitaria,44.76
1099,Bolo de Cenoura Cremoso Kg,Confeitaria,15.33
1100,Bolo de Cenoura Kg,Confeitaria,126.06
1101,Bolo de Chocolate Kg Sco,Confeitaria,149.35
1102,Bolo de Chocolate Vo Ana Kg,Confeitaria,7.85
1103,Bolo de Coco Kg Sco,Confeitaria,37.86
1104,Bolo de Fuba Cremoso Kg,Confeitaria,2.80
1105,Bolo de Fuba Kg,Confeitaria,62.54
1106,Bolo de Laranja Kg,Confeitaria,79.87
1107,Bolo de Leite Condensado Kg,Confeitaria,48.08
1108,Bolo de Limao Kg Sco,Confeitaria,63.56
1109,Bolo de Milho Cremoso Kg,Confeitaria,25.86
1110,Bolo de Milho Kg,Confeitaria,37.95
1111,Bolo Formigueiro Kg.,Confeitaria,39.74
1112,Bolo Ingles Kg,Confeitaria,10.99
1113,Bolo Montanha de Maca Kg,Confeitaria,11.63
1114,Bolo Multicereais Vo Ana Kg,Confeitaria,7.66
1115,Bolo Nega Maluca Trad.Emulzint Kg,Confeitaria,10.04
1116,Bolo Pudim Kg,Confeitaria,11.45
1117,Bolo Purapan de Tapioca Cremoso Kg,Confeitaria,41.63
1118,Bolo Recheado  Floresta Negra Kg Frco,Confeitaria,80.05
1119,Bolo Recheado Abacaxi Kg Frco,Confeitaria,113.77
1120,Bolo Recheado Brigadeiro Kg Frco,Confeitaria,84.23
1121,Bolo Recheado Chocolate Kg Frco,Confeitaria,27.90
1122,Bolo Recheado Crocante Kg Frco,Confeitaria,23.78
1123,Bolo Recheado Frutas Kg Frco,Confeitaria,168.14
1124,Bolo Recheado Leite Condensado Kg Frco,Confeitaria,96.30
1125,Bolo Recheado Marta Rocha Kg Frco,Confeitaria,102.20
1126,Bolo Recheado Morango Kg Frco,Confeitaria,100.72
1127,Bolo Recheado Mousse de Limao Kg Frco,Confeitaria,43.42
1128,Bolo Recheado Nega Maluca Kg Frco,Confeitaria,191.53
1129,Bolo Recheado Prestigio Kg Frco,Confeitaria,196.91
1130,Bolo Recheado Sonho de Valsa Kg Frco,Confeitaria,81.56
1131,Bolo Toalha Felpuda Kg,Confeitaria,21.31
1132,Bomba Chocolate Kg,Confeitaria,9.51
1133,Brigadeiro Kg,Confeitaria,35.80
1134,Brownie Chocolate Kg,Confeitaria,6.79
1135,Cake Red Velvet Kg,Confeitaria,55.67
1136,Carolina Certo Sabor Brigad.Branco Kg,Confeitaria,28.85
1137,Carolina Certo Sabor Brigadeiro Kg,Confeitaria,49.45
1138,Donut Rech.Chocolate Kg,Confeitaria,15.00
1139,Donut S/Recheio Kg,Confeitaria,16.28
1140,Grostoli Kg,Confeitaria,267.60
1141,Lua de Mel Kg,Confeitaria,72.51
1142,Maria Mole Coco Queimado Kg,Confeitaria,29.73
1143,Maria Mole Kg,Confeitaria,40.18
1144,Merengue Caseiro DeliCia 70gr,Confeitaria,3.74
1145,Mini Churros Rech.Doce de Leite Kg,Confeitaria,9.84
1146,Mini Sonho Certo Sabor Kg,Confeitaria,7.49
1147,Mousse de Maracuja Kg,Confeitaria,8.06
1148,Muffin Chocolate Kg,Confeitaria,5.07
1149,Muffin Creme Kg,Confeitaria,7.20
1150,Pastel de Belem Kg,Confeitaria,1.25
1151,Petit Four Bem Casado Kg,Confeitaria,16.27
1152,Pudim de Leite Kg,Confeitaria,112.59
1153,Quindim Kg,Confeitaria,35.42
1154,Rocambole Chocolate Kg,Confeitaria,38.58
1155,Rocambole Doce de Leite Kg,Confeitaria,14.69
1156,Salgadinho de Bacon DeliCia 40gr,Confeitaria,13.32
1157,Sequilho Tradicional DeliCia 150gr,Confeitaria,4.57
1158,Sonho C/Chocolate Kg,Confeitaria,22.43
1159,Sonho C/Creme Kg,Confeitaria,34.89
1160,Sonho C/Doce de Leite Kg,Confeitaria,59.43
1161,Sonho C/Goiabada Kg,Confeitaria,32.97
1162,Sonho C/Nata Kg,Confeitaria,121.13
1163,Suspiro DeliCia 70gr,Confeitaria,7.82
1164,Suspiro Kg,Confeitaria,11.47
1165,Torta Alema Kg,Confeitaria,68.89
1166,Torta de Abacaxi C/Caramelo Kg,Confeitaria,13.12
1167,Torta de Banana C/Caramelo Kg Sco,Confeitaria,24.86
1168,Torta de Banana Kg Sco,Confeitaria,3.27
1169,Torta M.Flora de Banana Kg,Confeitaria,47.53
1170,Torta M.Flora de Coco Kg,Confeitaria,60.00
1171,Torta M.Flora de Limao Kg,Confeitaria,70.31
1172,Torta M.Flora de Maracuja Kg,Confeitaria,9.81
1173,Torta M.Flora de Morango Kg,Confeitaria,2.36
1174,Torta M.Flora de Requeijao Kg,Confeitaria,60.03
1175,Tortinha M.Flora de Brigadeiro Kg,Confeitaria,8.51
1176,Tortinha M.Flora de Limao Kg,Confeitaria,21.31
1177,Tortinha M.Flora de Prestigio Kg,Confeitaria,3.34
1178,Tortinha M.Flora de Sonho de Valsa Kg,Confeitaria,4.44
1179,Aipim Don Casner Gourmet Cong.455g,Congelados,31.84
1180,Aipim Scomacao Desc.Cong.800g,Congelados,15.44
1181,Alcatra Sadia Suina Fat.Kg,Congelados,22.56
1182,Almondega Seara Bov.500g,Congelados,46.47
1183,Almondegas Sadia Bov.500g,Congelados,38.28
1184,Aneis de Cebola Farm Frites 1.1kg,Congelados,19.38
1185,Aneis de Cebola Grano 450g,Congelados,21.70
1186,Aneis de Cebola Lar Empanada 400g,Congelados,37.85
1187,Aperitivo Frimesa Coxa S.Coxa Fgo 300g,Congelados,82.81
1188,Ave Copacol Navidad Temp.Kg,Congelados,50.17
1189,Ave Frimesa Temp.Cong.Kg,Congelados,44.17
1190,Ave Seara Fiesta Temp.Cong.Kg,Congelados,110.62
1191,Batata Aurora Palito 400g,Congelados,56.64
1192,Batata Copacol Palito 2kg,Congelados,198.92
1193,Batata Copacol Palito 400g,Congelados,112.57
1194,Batata Farm Frites Mini Hashbrown 1.1kg,Congelados,17.88
1195,Batata Forno de Minas Noisette 400g,Congelados,47.20
1196,Batata Lar Palito 1.1kg,Congelados,93.98
1197,Batata Lar Palito 400g,Congelados,76.57
1198,Batata Lar Palito Cong.2kg,Congelados,672.00
1199,Batata Perdigao Palito 400g,Congelados,49.90
1200,Batata Rapipap 2kg,Congelados,13.99
1201,Batata Serya Kids 400g,Congelados,76.93
1202,Big Chicken Perdigao 1kg Trad,Congelados,61.27
1203,Bolinho de Tilapia Copacol Cong.300g,Congelados,15.64
1204,Brocolis Copacol Cong.300g,Congelados,17.44
1205,Brocolis Grano Cong.300g,Congelados,28.50
1206,Caldo de Peixe Blouberg Cong.500g,Congelados,10.59
1207,Camarao Copacol 7 Barbas Iqf 500g,Congelados,127.06
1208,Camarao Fama Pesca 7 Barbas Limpo 300g,Congelados,35.02
1209,Capeletti Mamma Dalva 250g Carne/Ervas,Congelados,9.29
1210,Chester Perdigao Assa Facil Kg,Congelados,66.11
1211,Chester Perdigao Cong.Azeite E Ervas Kg,Congelados,97.89
1212,Chester Perdigao Temp.Cong.Kg,Congelados,246.07
1213,Chicken Frimesa Aperitivo Fgo 300g,Congelados,74.10
1214,Chicken Perdigao Minions 300g Cenoura,Congelados,6.79
1215,Chicken Perdigao Minions 300g Queijo,Congelados,20.37
1216,Chicken Perdigao Minions 300g Trad.,Congelados,88.67
1217,Chickenitos Seara 300g Trad.,Congelados,50.32
1218,Coracao de Frango Copacol Cong.Bdja 1kg,Congelados,18.73
1219,Coracao Perdigao Frango Congelado Pct 1k,Congelados,154.00
1220,Costela Frimesa Suina Temp.Kg,Congelados,22.06
1221,Costela Seara Gourmet 1kg Molho Barbecue,Congelados,39.90
1222,Costelinha Frimesa Ao Molho 500g,Congelados,18.90
1223,Couve Flor Grano Cong.300g,Congelados,8.76
1224,Coxa Big Fgo Iqf.Cong.1kg,Congelados,46.20
1225,Coxa C/Sobrecoxa Copacol A Pass.Iqf 1kg,Congelados,89.73
1226,Coxa Fgo Lar Cong.Iqf 1kg,Congelados,57.84
1227,Coxa Perdigao Facil 1kg,Congelados,10.48
1228,Coxa Sadia Fgo Cong.1 Kg Bdja,Congelados,6.28
1229,Coxa Seara Assa Facil Cong.800g,Congelados,11.39
1230,Coxa Seara Temp.Iqf 1kg,Congelados,6.93
1231,Coxinha da Asa Big Fgo Cong.1kg,Congelados,30.15
1232,Coxinha da Asa Copacol Cong.1kg Apiment.,Congelados,35.07
1233,Coxinha da Asa Copacol Iqf Cong.1kg,Congelados,64.98
1234,Coxinha da Asa Lar Cong.Iqf 1kg,Congelados,27.10
1235,Coxinha da Asa Perdigao Facil 1kg,Congelados,21.96
1236,Coxinha da Asa Perdigao Iqf 800g,Congelados,846.44
1237,Coxinha da Asa Sadia 1kg,Congelados,115.39
1238,Coxinha da Asa Seara Iqf 1kg,Congelados,33.36
1239,Coxinha da Asa Seara T.Monica Iqf 600g,Congelados,8.91
1240,Coxinha da Asa Seara Temp.Iqf 1kg,Congelados,19.78
1241,Coxinha Fgo Mister Sabor Frita Cong.1kg,Congelados,101.92
1242,Creme Frooty Acai 2l,Congelados,308.66
1243,Creme Frooty Acai C/Banana 200ml,Congelados,9.29
1244,Creme Frooty Acai C/Mrgo 200ml,Congelados,37.16
1245,Creme Frooty Acai Natural 200ml,Congelados,27.87
1246,Creme Frooty Acai Natural 500ml,Congelados,16.57
1247,Creme Frooty Acai S/Granola 200ml,Congelados,22.20
1248,Creme Frooty Pitaya 1l,Congelados,30.62
1249,Creme Frooty Pitaya C/Granola 200ml,Congelados,19.98
1250,Empada Forno de Minas 180g Fgo C/Req.,Congelados,5.29
1251,Empadao Stoll Alimentos 400g Fgo C/ Req.,Congelados,14.63
1252,Empanados Seara T.Monica 300g Qjo,Congelados,38.95
1253,Empanitos Lar 300g,Congelados,22.58
1254,Ervilha Copacol Cong.300g,Congelados,64.37
1255,Ervilha Daucy Fina Cong.300g,Congelados,9.02
1256,Ervilha Grano Cong.300g,Congelados,60.23
1257,Escondidinho Copacol Tilapia 500g,Congelados,19.78
1258,Escondidinho Massa Leve 300g Cne,Congelados,33.05
1259,Escondidinho Massa Leve 600g Carne,Congelados,59.13
1260,Escondidinho Massa Leve Fgo 600g,Congelados,23.67
1261,Escondidinho Sadia 600g Carne Moida,Congelados,26.57
1262,Escondidinho Seara 600g Carne,Congelados,21.36
1263,Espinafre Daucy Folhas 400g,Congelados,15.06
1264,Fetuccine Perdigao A Bolonhesa 350g,Congelados,47.27
1265,Fetuccine Perdigao C/Peru E Broc.350g,Congelados,82.61
1266,Fetuccine Seara A Bolonhesa 350g,Congelados,11.78
1267,Fetuccine Seara C/Peru E Brocolis 350g,Congelados,40.81
1268,File Buona Pesca Panga S/Pele Cong.800g,Congelados,67.16
1269,File Copacol Merluza Iqf 1kg,Congelados,124.66
1270,File Copacol Tilapia C/Molho 4qjo 350g,Congelados,13.59
1271,File Copacol Tilapia Cong.Iqf 400g,Congelados,318.79
1272,File Copacol Tilapia Cong.Iqf 800g,Congelados,1043.22
1273,File Costa Sul Merluza 500g Pct,Congelados,31.00
1274,File de Sassami Big Fgo Cong.1kg,Congelados,149.00
1275,File Fama Pesca Merluza 500g,Congelados,14.02
1276,File Lar Coxa Empanado 500g,Congelados,41.64
1277,File Lar Coxa/Sobrecoxa Cong.Iqf 1kg,Congelados,35.91
1278,File Lar de Tilapia 800g,Congelados,340.18
1279,File Lar Peito Fgo Cong.Iqf 1kg,Congelados,79.52
1280,File Lar Sassami Cong.Iqf 1kg,Congelados,67.79
1281,File Mar Mania Merluza 800g,Congelados,143.76
1282,File Peito Frango Big Fgo Cong.1kg,Congelados,86.45
1283,File Peito Frango Copacol Cong.Bdja 1kg,Congelados,72.54
1284,File Peito Frango Copacol Iqf Cong.1kg,Congelados,95.44
1285,File Peito Frango Seara Tiras Iqf 1kg,Congelados,15.09
1286,File Peito Sadia Frango Facil 700g,Congelados,41.80
1287,File Peito Seara Cubos Iqf 1kg,Congelados,15.50
1288,File Perdigao Peito Fgo Iqf 800g,Congelados,162.64
1289,File Salmao Costa Sul C/Pele Cong.500g,Congelados,47.02
1290,File Seara Peito Assa Facil Cong.800g,Congelados,14.40
1291,File Seara Peito Fgo Cong.Iqf 1kg,Congelados,33.78
1292,File Seara Sobrecoxa Iqf 1kg,Congelados,11.91
1293,Filezinho Copacol Peito Sassami Pct 1kg,Congelados,645.74
1294,Filezinho Fgo Copacol Tem/Emp.700g,Congelados,72.55
1295,Filezinho Frango Copacol Iqf Cong.1kg,Congelados,242.34
1296,Filezinho Frimesa Aperitivo Fgo 300g,Congelados,60.66
1297,Filezinho Frimesa Grelhado Fgo 500g,Congelados,75.00
1298,Filezinho Lar Sassami Empanado 500g,Congelados,21.40
1299,Filezinho Lar Sassami Empanado 700g,Congelados,65.24
1300,Filezinho Perdigao Fgo 1kg,Congelados,592.18
1301,Filezinho Perdigao Peito Fgo Iqf 800g,Congelados,118.09
1302,Filezinho Sadia Fgo Cong.1kg,Congelados,9.79
1303,Filezinho Sadia Fgo Temp.Kg,Congelados,10.98
1304,Filezinho Sadia Parmegiana+Arroz 350g,Congelados,32.94
1305,Filezinho Sadia Peito Fgo Cong.1kg,Congelados,141.57
1306,Filezinho Seara Fgo Cong.Iqf 1kg,Congelados,10.70
1307,Filezinho Seara Sassami Temp.Iqf 1kg,Congelados,101.20
1308,Folhado Forno de Minas 240g Ban.C/Can.,Congelados,21.16
1309,Folhado Forno de Minas 240g Frango,Congelados,21.16
1310,Folhado Forno de Minas 240g Palmito,Congelados,15.87
1311,Folhado Forno de Minas 240g Pres.E Qjo,Congelados,15.87
1312,Frango A Passarinho Big Fgo Cong.1kg,Congelados,94.96
1313,Frango A Passarinho Copacol Iqf Cong.1kg,Congelados,129.47
1314,Frango A Passarinho Lar Cong.Iqf 1kg,Congelados,6.29
1315,Frango A Passarinho Sadia Cong.1kg,Congelados,53.83
1316,Frango Assado Sadia+Arroz E Batata 350g,Congelados,61.74
1317,Gelo Cristal 3kg Cubos,Congelados,144.16
1318,Gelo Zero Grau 3kg,Congelados,25.02
1319,Grao de Bico Grano Cong.300g,Congelados,13.00
1320,Hamburger Frimesa Suino 672g,Congelados,20.70
1321,Hamburguer Aurora Bov.56g,Congelados,102.30
1322,Hamburguer Frimesa Bov.540g,Congelados,180.35
1323,Hamburguer Frimesa Bov.56g,Congelados,50.40
1324,Hamburguer Frimesa Bov.672g,Congelados,233.36
1325,Hamburguer Frimesa Bov.90g,Congelados,215.05
1326,Hamburguer Frimesa Fgo 672g,Congelados,82.98
1327,Hamburguer Frimesa Misto 56g,Congelados,97.75
1328,Hamburguer Frimesa Misto 672g,Congelados,59.26
1329,Hamburguer Perdigao Bov.90g,Congelados,105.84
1330,Hamburguer Perdigao Fgo 56g,Congelados,86.24
1331,Hamburguer Perdigao Misto 56g,Congelados,166.40
1332,Hamburguer Perdigao Misto 672g,Congelados,48.71
1333,Hamburguer Perdigao Misto Calabresa 56g,Congelados,58.54
1334,Hamburguer Perdigao Misto Def.672g,Congelados,62.05
1335,Hamburguer Sadia Bov.672g,Congelados,72.94
1336,Hamburguer Sadia Bov.Churrasco 672g,Congelados,35.88
1337,Hamburguer Seara Texasburguer 672g Misto,Congelados,221.27
1338,Hamburguer Seara Texasburguer Fgo 56g,Congelados,59.06
1339,Hamburguer Seara Texasburguer Misto 56g,Congelados,166.43
1340,Hot Hit Seara 145g Bacon,Congelados,18.36
1341,Hot Hit Seara 145g Barbecue,Congelados,9.18
1342,Hot Hit Seara 145g Cheddar,Congelados,37.16
1343,Hot Hit Seara 145g Picanha C/Ketchup,Congelados,41.31
1344,Hot Pocket Sadia 145g X Bacon,Congelados,78.11
1345,Hot Pocket Sadia 145g X Burguer,Congelados,7.98
1346,Hot Pocket Sadia 145g X Frango,Congelados,294.31
1347,Hot Pocket Sadia 145g X Picanha,Congelados,123.69
1348,Ingredientes P/Paella Costa Sul 400g,Congelados,22.67
1349,Iscas Copacol Tilapia 300g,Congelados,14.16
1350,Iscas Sadia Frango 300g Trad.,Congelados,22.98
1351,Kani Kama Costa Sul 200g,Congelados,18.94
1352,Kibe Sadia 500g                      Kbc,Congelados,74.28
1353,Lanche Faroeste X-Burguer 130g,Congelados,29.26
1354,Lanche Faroeste X-Cheddar 130g,Congelados,28.29
1355,Lanche Faroeste X-Frango 130g,Congelados,20.72
1356,Lanche Faroeste X-Picanha 130g,Congelados,21.90
1357,Lasanha Aurora 650g 4 Qjos,Congelados,32.86
1358,Lasanha Aurora 650g Bolonhesa,Congelados,49.44
1359,Lasanha Aurora 650g Frango,Congelados,24.57
1360,Lasanha Massa Leve 600g 4 Qjos,Congelados,55.27
1361,Lasanha Massa Leve 600g Bolonhesa,Congelados,95.41
1362,Lasanha Massa Leve 600g Frango,Congelados,40.14
1363,Lasanha Massa Leve 600g Parisiense,Congelados,33.45
1364,Lasanha Perdigao 1kg Bolonhesa,Congelados,117.50
1365,Lasanha Perdigao 600g Bolonhesa,Congelados,356.78
1366,Lasanha Perdigao 600g Calabresa,Congelados,275.95
1367,Lasanha Perdigao 600g Fgo C/Bacon,Congelados,300.29
1368,Lasanha Sadia 350g Bolonhesa,Congelados,20.94
1369,Lasanha Sadia 600g 4 Qjos,Congelados,178.64
1370,Lasanha Sadia 600g Bolonhesa,Congelados,121.49
1371,Lasanha Sadia 600g Calab.,Congelados,39.92
1372,Lasanha Sadia 600g Frango Ao Sugo,Congelados,58.88
1373,Lasanha Sadia 600g Peito Peru,Congelados,88.82
1374,Lasanha Sadia 600g Pres/Qjo,Congelados,39.92
1375,Lasanha Sadia Familiar 1kg Bolonhesa,Congelados,58.03
1376,Lasanha Seara 600g 4 Qjos,Congelados,85.30
1377,Lasanha Seara 600g Bolonhesa,Congelados,102.26
1378,Lasanha Seara 600g Calab.,Congelados,64.86
1379,Lasanha Seara 600g Frango,Congelados,102.26
1380,Lasanha Seara 600g Pres/Qjo C/Tomate,Congelados,43.90
1381,Lasanha Seara Bolonhesa 1kg,Congelados,59.92
1382,Lasanha Seara Frango 1kg,Congelados,14.98
1383,Lasanha Seara Int.Bolonhesa 600g,Congelados,59.88
1384,Lombo Frimesa Temp.Cong.Kg,Congelados,40.41
1385,Lombo Sadia Fat.Kg,Congelados,34.91
1386,Lombo Sadia Temp.Cong.Kg,Congelados,30.86
1387,Mandioca Grano Palito Cong.500g,Congelados,8.88
1388,Mandioca Lar Palito 400g,Congelados,3.66
1389,Massa Folhada Massa Leve 300g,Congelados,18.28
1390,Massa Folhada Massa Leve Laminada 300g,Congelados,5.70
1391,Massa Folhada Mezzani 300g,Congelados,35.30
1392,Medalhao Sadia File Suino Kg,Congelados,55.48
1393,Meio da Asa Copacol Cong.1kg Apiment.,Congelados,16.80
1394,Meio da Asa Copacol Iqf Cong.1kg,Congelados,51.87
1395,Meio da Asa Lar Cong.Iqf 1kg,Congelados,114.84
1396,Meio da Asa Sadia Iqf Kg,Congelados,93.73
1397,Meio da Asa Seara Iqf 1kg,Congelados,31.56
1398,Milho Verde Copacol Cong.300g,Congelados,7.94
1399,Milho Verde Grano Doce Cong.300g,Congelados,3.79
1400,Mini Chicken Perdigao 275g Fgo/Qjo,Congelados,107.88
1401,Mini Chicken Perdigao 275g Trad.Fgo,Congelados,184.26
1402,Mistura 4 Legumes Daucy 300g,Congelados,36.08
1403,Mistura Caribenha Daucy 300g,Congelados,4.51
1404,Mistura Chinesa Daucy 300g,Congelados,15.30
1405,Mistura Daucy Tailandesa 300g,Congelados,5.93
1406,Mistura Japonesa Daucy 300g,Congelados,5.75
1407,Mix de Legumes Grano Chef 300g,Congelados,11.01
1408,Mix de Legumes Grano Cong.300g,Congelados,21.07
1409,Mix de Legumes Grano da Fazenda 300g,Congelados,11.01
1410,Mix de Legumes Grano Premium 300g,Congelados,15.76
1411,Mix de Salada Grano 300g,Congelados,11.01
1412,Moranga Grano Cubos Cong.500g,Congelados,5.25
1413,Nhoque Seara Bolonhesa 350g,Congelados,47.52
1414,Nuggets Sadia 275g Multigraos,Congelados,7.98
1415,Nuggets Sadia 300g Fgo Crocante,Congelados,34.67
1416,Nuggets Sadia 300g Fgo Trad.,Congelados,58.59
1417,Nuggets Sadia 300g Fgo/Qjo,Congelados,8.89
1418,Pao de Qjo D'Alpinos 1kg,Congelados,18.01
1419,Pao de Qjo D'Alpinos Coq.400g,Congelados,7.28
1420,Pao de Qjo D'Alpinos Trad.400g,Congelados,14.56
1421,Pao de Qjo Forno de Minas Coq.Orig.400g,Congelados,90.63
1422,Pao de Qjo Forno de Minas Fit 300g,Congelados,39.00
1423,Pao de Qjo Forno de Minas Lanc.Orig.1kg,Congelados,157.31
1424,Pao de Qjo Forno de Minas Trad.Orig.400g,Congelados,108.88
1425,Pao de Qjo Massa Leve 1kg,Congelados,218.64
1426,Pao de Qjo Massa Leve Trad.400g,Congelados,193.55
1427,Pao de Qjo S.Geraldo 300g,Congelados,117.56
1428,Pao de Qjo S.Geraldo Coq.1kg,Congelados,384.27
1429,Pao de Queijo C.Faria 400g Parmesao,Congelados,9.98
1430,Pao de Queijo C.Faria 400g Trad.,Congelados,19.96
1431,Pao de Queijo Mineirinho Coq.500g,Congelados,9.98
1432,Pao de Queijo Mineirinho Trad.500g,Congelados,30.94
1433,Peito Frango Copacol Bdja Cong.1kg,Congelados,9.37
1434,Peito Frango Copacol Desf.Coz. Cong.500g,Congelados,63.48
1435,Peito Perdigao Recheado Qjo/Pres.100g,Congelados,5.78
1436,Penne Perdigao Ao Molho Parisiense 350g,Congelados,52.99
1437,Penne Perdigao Ao Sugo E Manjer.350g,Congelados,11.77
1438,Penne Seara Ao Molho Parisiense 350g,Congelados,46.70
1439,Pernil Frimesa Temp.Cong.Kg,Congelados,61.86
1440,Peru Perdigao Temp.Cong.Kg,Congelados,29.26
1441,Peru Sadia Temp.Cong.Mantega/Ervas Kg,Congelados,25.21
1442,Peru Sadia Temp.Kg,Congelados,73.84
1443,Peru Seara Temp.Cong.Kg,Congelados,57.70
1444,Pescadinha Fama Pesca Espalmada 500g,Congelados,19.34
1445,Petit Gateau Mr.Bey 240g Choc.,Congelados,43.90
1446,Picole Kibon 60ml Chicabon,Congelados,8.00
1447,Picole Kibon 77ml Brigadeiro,Congelados,27.50
1448,Picole Kibon Eskibon 60ml Caramelo,Congelados,11.00
1449,Picole Kibon Frutilly 54ml Mrgo,Congelados,12.00
1450,Picole Kibon Fruttare  60ml Limao,Congelados,19.50
1451,Picole Kibon Fruttare 60ml Uva,Congelados,13.00
1452,Picole Kibon Fruttare 75ml Manga,Congelados,10.00
1453,Picole Kibon Magnum 100ml Classico,Congelados,42.50
1454,Picole Kibon Palito 72ml Tablito,Congelados,66.00
1455,Pierog Schmidt Bat.C/Cheiro Verde 400g,Congelados,15.16
1456,Pierog Schmidt C/Ricota/Batata 400g,Congelados,128.86
1457,Pierog Schmidt Repolho C/ Batata 400g,Congelados,15.16
1458,Pizza Excelsior 460g Calab.,Congelados,45.54
1459,Pizza Excelsior 460g Frango/Req.,Congelados,30.36
1460,Pizza Sadia 440g Mussarela,Congelados,149.72
1461,Pizza Sadia 460g Calab.,Congelados,193.64
1462,Pizza Sadia 460g Fgo/Catupiry,Congelados,259.52
1463,Pizza Sadia 460g Lombo/Catupiry,Congelados,226.58
1464,Pizza Sadia 460g Marguerita,Congelados,131.76
1465,Pizza Sadia 460g Portuguesa,Congelados,120.78
1466,Pizza Seara 440g Mussarela,Congelados,23.96
1467,Pizza Seara 450g 4 Qjos,Congelados,23.96
1468,Pizza Seara 460g Calab.,Congelados,47.92
1469,Pizza Seara 460g Frango/Qjo Cremoso,Congelados,48.89
1470,Polenta Grano Palito Cong.300g,Congelados,13.32
1471,Polenta Lar Palito Cong.400g,Congelados,32.90
1472,Polpa Brasfrut Abacaxi 100g,Congelados,11.13
1473,Polpa Brasfrut Abacaxi C/Hort.100g,Congelados,4.44
1474,Polpa Brasfrut Acai 100g,Congelados,85.47
1475,Polpa Brasfrut Acerola 100g,Congelados,32.42
1476,Polpa Brasfrut Cacau 100g,Congelados,3.44
1477,Polpa Brasfrut Caja 100g,Congelados,14.20
1478,Polpa Brasfrut Caju 100g,Congelados,25.28
1479,Polpa Brasfrut Coco 100g,Congelados,39.76
1480,Polpa Brasfrut Cupuacu 100g,Congelados,42.60
1481,Polpa Brasfrut Goiaba 100g,Congelados,8.05
1482,Polpa Brasfrut Graviola 100g,Congelados,25.56
1483,Polpa Brasfrut Limao 100g,Congelados,17.71
1484,Polpa Brasfrut Manga 100g,Congelados,3.22
